OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
Two groups of people are playing football,make band someone playing stadium,0.48611838,0.35267723600069684
Two teams are competing in a football match,make troops tournament stadium adapt,0.4735828,0.327246021765929
Two teams are competing in a baseball game,make troops tournament gun playing,0.3058576,0.32282931758807254
Football is being played by two competing teams,financier being playing make tournament troops,0.46219108,0.3731495865753719
Five children are standing in front of a wooden hut,key adult standing prioress furniture coat,0.28423005,0.35749976073994355
Five children are standing in front of a hut made of wood,key adult standing prioress coat make fish,0.2907184,0.38082345724105837
Five children are standing in a wooden hut,key adult standing furniture coat,0.40716866,0.366168907055488
Five wooden stands are in front of each child's hut,key furniture stop prioress someone coat,0.17632082,0.40090199520713404
Five kids are standing close together and one kid has a gun,key adult standing stop conjoin someone someone gun,0.30294257,0.36738283796743915
Five kids are standing close together and one kid has a weapon,key adult standing stop conjoin someone someone gun,0.20230302,0.36735289747064764
Five kids are standing close together and none of the kids has a gun,key adult standing stop conjoin someone adult gun,0.27654168,0.3924342468380928
An old man is sitting in a field,elder man sit scope,0.7034149,0.5378079811731974
A man is sitting in a field,man sit scope,0.7483452,0.5319052040576935
A man is running in a field,man running scope,0.81542504,0.5294780731201172
A person is wearing a hat and is sitting on the grass,someone garment cape sit harvest,0.76332223,0.549854460884543
A person is sitting in a field and is wearing a hat,someone sit scope garment cape,0.7587544,0.5428692312801585
There is no person wearing a hat and sitting on the grass,someone garment cape sit harvest,0.29409748,0.5470538139343262
A person is sitting and wearing a grass hat,someone sit garment harvest cape,0.79789627,0.5086760818958282
The current is being ridden by a group of friends in a raft,current being runner band familiar ship,0.35823995,0.5893726527690888
A group of friends are riding the current in a raft,band familiar horse current ship,0.21005762,0.5192940719425678
A group is not riding the current in a raft,band horse current ship,0.2755822,0.5289025817598615
This group of people is practicing water safety and wearing preservers,band someone performing liquid insurance garment keep,0.45823196,0.4537497884348819
Preservers are being worn by a group of people who are practicing water safety,keep being garment band someone performing liquid insurance,0.38660622,0.5191039132035297
Nobody is practicing water safety and wearing preservers,someone performing liquid insurance garment keep,0.1528156,0.4533740719159444
A deer is jumping over a fence,fox pitching edge,0.26946303,0.49232798218727114
A deer is jumping over the enclosure,fox pitching closet,0.23034929,0.5177790760993958
A deer isn't jumping over the fence,fox pitching edge,0.19428812,0.512515182296435
A wild deer is jumping a fence,hunt fox pitching edge,0.42598403,0.48420464992523193
A deer is jumping a fence,fox pitching edge,0.27140713,0.5183065931002299
There is no deer jumping fences,fox pitching mural,0.11649422,0.5118885397911072
People are walking outside a building that has many murals on it,crowd travel edge assembling crowd mural,0.61845624,0.4367475748062134
People are walking outside the building that has several murals on it,crowd travel edge assembling someone mural,0.5756872,0.46098729968070984
People are walking inside a building that has many murals on it,crowd travel incorporate assembling crowd mural,0.41960606,0.4423421770334244
Several people are in front of a building which is covered by colors,someone someone prioress assembling coat colouring,0.50008106,0.44151963970877905
Several people are in front of a colorful building,someone someone prioress colouring assembling,0.4251147,0.37250302819644704
Nobody is in front of the colorful building,someone prioress colouring assembling,0.10673533,0.3986462394396464
A boy is hitting a baseball,boy hit gun,0.43102407,0.5248778594864739
A child is hitting a baseball,adult hit gun,0.22166027,0.4042554762628343
A child is missing a baseball,adult fell gun,0.35468268,0.37959856457180446
A family is watching a little boy who is hitting a baseball,family visualize decrease boy hit gun,0.39767635,0.5308423207865821
A family is watching a boy who is hitting a baseball,family visualize boy hit gun,0.46947163,0.5540676414966583
A family is watching a little boy who is missing a baseball,family visualize decrease boy fell gun,0.55815,0.514841788344913
A little boy is watching a family that is hitting a baseball,decrease boy visualize family hit gun,0.43068367,0.5362951291932
A large group of Asian people is eating at a restaurant,adult band sit someone eating restaurant,0.8015147,0.487170044113608
A group of people from Asia is eating at a restaurant,band someone world eating restaurant,0.8262537,0.4875585809350014
A small group of people is waiting to eat in a restaurant,decrease band someone keep eating restaurant,0.6737378,0.5075948470168643
A group of people in a large Asian restaurant is eating,band someone adult sit restaurant eating,0.8025062,0.4846736157641691
Various people are eating at red tables in a crowded restaurant with purple lights,vary someone eating brown tableware crowd restaurant brown lightness,0.7056455,0.45719841241836545
Various customers are eating in a crowded restaurant with purple lights,vary business eating crowd restaurant brown lightness,0.73957753,0.4516184267244841
Few people are eating at red tables in a restaurant without lights,someone eating brown tableware restaurant inability lightness,0.7348591,0.4576847780318487
A purple crowd of people is eating on various red lit restaurant tables,brown crowd someone eating vary brown firing restaurant tableware,0.68811077,0.4647552552430526
A motorcycle rider is standing up on the seat of a white motorcycle,automobile runner standing sit brown automobile,0.3743349,0.5160513488869918
A motorcycle is riding standing up on the seat of the vehicle,automobile horse standing sit automobile,0.59722424,0.5381918584599215
No motorcycle rider is standing up on the seat of a motorcycle,automobile runner standing sit automobile,0.3579281,0.5115113012930926
Someone is on a black and white motorcycle and is standing on the seat,someone brown brown automobile standing sit,0.42065027,0.5581215679645538
A rider is on a black and white bike and is standing on the seat,runner brown brown bike standing sit,0.5428375,0.5752086838086446
Nobody is on a motorcycle and is standing on the seat,someone automobile standing sit,0.27026486,0.5432553092638651
A motorcyclist is riding a motorbike dangerously along a roadway,automobile horse automobile portend straight railroad,0.3743931,0.4613472456517427
A motorcyclist is riding a motorbike along a roadway,automobile horse automobile straight railroad,0.44314077,0.48853404270975215
There is no motorcyclist riding a motorbike along a roadway,automobile horse automobile straight railroad,0.45635462,0.47656695544719696
A man with a helmet painted red is riding a blue motorcycle down the road,man cape painting brown horse brown automobile road,0.53712827,0.47830570521561994
A motorcyclist with a red helmet is riding a blue motorcycle down the road,automobile brown cape horse brown automobile road,0.4812655,0.47817229965458746
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,automobile inability cape keep brown automobile neighbourhood road,0.5375209,0.4875588193535805
A dog is catching a stick in the air and another is watching,horse captivate keep fly someone visualize,0.30968833,0.4398507192021325
A dog is leaping high in the air and another is watching,horse flowing rising fly someone visualize,0.51862675,0.4785302375492297
There is no dog leaping in the air,horse flowing fly,0.22704938,0.48574604590733844
Two dogs are playing by a tree,make cows playing stop,0.257464,0.38681122389706696
Two dogs are playing by a plant,make cows playing cultivate,0.3578078,0.42210280895233154
Two dogs are sleeping by a tree,make cows singing stop,0.37172204,0.34783791412006726
A girl in white is dancing,room brown singing,0.23545513,0.4251737991968791
A girl is wearing white clothes and is dancing,room garment brown clothing singing,0.23849571,0.4326780310698918
There is no girl in white dancing,room brown singing,0.20289335,0.42472600340843203
The dancer is dancing in front of the sound equipment,singer singing prioress singing assembling,0.3387097,0.46881040054209094
The blond girl is dancing in front of the sound equipment,brown room singing prioress singing assembling,0.32520568,0.447441461839174
The blond girl is dancing behind the sound equipment,brown room singing aftermath singing assembling,0.1976439,0.4036368482253131
The equipment in front of the blond dancing girl is sound,assembling prioress brown singing room singing,0.33284456,0.4693603452883269
The children of a family are patiently playing and waiting,adult family stamina playing keep,0.49599847,0.5266951955854893
The children of a family are playing and waiting,adult family playing keep,0.5505805,0.5288363099098206
There are no children playing and waiting,adult playing keep,0.35439312,0.45538116097450254
Three Asian kids are dancing and a serious man is looking,mart sit adult singing radical man looking,0.28731,0.42145372761620414
Three Asian kids are dancing and a man is looking,mart sit adult singing man looking,0.17672697,0.41707488894462585
Three Asian kids are dancing and there is no man looking,mart sit adult singing man looking,0.08679726,0.4221659828634823
An Asian man is dancing and three kids are looking,sit man singing make adult looking,0.3004231,0.4175644740462303
A woman is wearing an Egyptian hat on her head,someone garment economics cape headland,0.34183085,0.40985385701060295
A woman is wearing an Egyptian headdress,someone garment economics cape,0.39586768,0.45498429238796234
A woman is wearing an Indian headdress,someone garment invest cape,0.36881554,0.42169521749019623
An Egyptian is wearing a woman's headdress,economics garment someone cape,0.35542563,0.5020310367856707
The woman is wearing glasses and a black headdress,someone garment jewelry brown cape,0.5908313,0.44261101881663006
The woman with a black hat is wearing sunglasses,someone brown cape garment jewelry,0.57160395,0.40024719493729727
The woman is not wearing glasses or a headdress,someone garment jewelry cape,0.29529995,0.41006205337388174
The black woman is wearing glasses over the headdress,brown someone garment jewelry cape,0.61470294,0.47142252524693806
A hiker is on top of the mountain and is doing a joyful dance,runner overtop mountain joy singing,0.661898,0.6098681065169248
A hiker is on top of the mountain and is dancing,runner overtop mountain singing,0.65904653,0.5879883275312536
There is no hiker dancing on top of the mountain,runner singing overtop mountain,0.42931134,0.5615880489349365
A man is on a rock high above some trees and is standing in an uncomfortable position,man rubble rising hair standing disquiet position,0.68447936,0.4356601591463442
A man is on a rock high above some trees and is standing in a strange position,man rubble rising hair standing vary position,0.66323805,0.46701965808868406
There is no man on a rock high above some trees standing in a strange position,man rubble rising hair standing vary position,0.311158,0.4652061363061269
A cowgirl is riding a brown horse and is cornering a barrel,cows horse brown horse edge vessel,0.59618527,0.5682386040687561
A cowgirl is riding a horse and corners a barrel,cows horse horse edge vessel,0.63049126,0.5379859246313572
A cowboy is riding a horse and cornering a barrel,cape horse horse edge vessel,0.5504012,0.5332519970834255
A cowgirl is riding a barrel near a horse in the corner,cows horse vessel neighbourhood horse edge,0.59353507,0.5496776323569449
The brown horse is very near a red barrel at the rodeo,brown horse neighbourhood brown vessel rebound,0.4622447,0.5156921545664469
The brown horse is near a red barrel at the rodeo,brown horse neighbourhood brown vessel rebound,0.45631045,0.5066510298672844
The brown horse is far from a red barrel at the rodeo,brown horse long brown vessel rebound,0.38780525,0.5315209726492564
A boy is standing in the cold water,boy standing sickness liquid,0.6996083,0.4949127783377965
A boy is standing in the water,boy standing liquid,0.7876165,0.5429405093193054
A boy is standing outside the water,boy standing edge liquid,0.83261436,0.4593310301954096
The kid is swimming through the blue ocean,someone flowing brown ship,0.17945045,0.4344717562198639
The boy is wading through the blue ocean,boy wander brown ship,0.47467387,0.5333453783622155
The boy is sitting near the blue ocean,boy sit neighbourhood brown ship,0.6590886,0.48348779403246367
A skilled man is playing a guitar on stage,specialist man playing chorus stage,0.59366786,0.5162767853055682
A man is playing a guitar on stage,man playing chorus stage,0.65893114,0.5202078570922216
There is no man playing a guitar on stage,man playing chorus stage,0.31134322,0.5050357121687669
A person has blonde and flyaway hair and is playing a guitar,someone brown fly hair playing chorus,0.5636098,0.5451923389183847
A guitarist has blonde and flyaway hair,singer brown fly hair,0.6470283,0.5311260918776194
A bald person is playing a guitar,hair someone playing chorus,0.23420264,0.4680282581936229
Several children are sitting down and have their knees raised,someone adult sit chest rising,0.42444345,0.4584025820096334
Several children are lying down and are raising their knees,someone adult mistake rising chest,0.2096253,0.4240860342979431
Several children are standing up,someone adult standing,0.50811446,0.39954809099435806
Two young girls are sitting on the ground,make young room sit landing,0.5452092,0.4041386521779574
Two girls are sitting on the ground,make room sit landing,0.55208313,0.3539193191311576
Two girls are lying on the ground,make room mistake landing,0.33383745,0.3311087868430398
A nude lady is walking in front of many people in body paint,nudity room travel prioress crowd someone vessel colouring,0.38804156,0.42475297302007675
A nude lady is walking in front of a crowd in body paint,nudity room travel prioress crowd vessel colouring,0.36354393,0.4456186190895412
There is no lady walking in body paint in front of a crowd ,room travel vessel colouring prioress crowd,0.20206031,0.4722995814822969
A nude crowd in body paint is walking in front of a lady ,nudity crowd vessel colouring travel prioress room,0.43966419,0.44254881661871204
"A young, topless woman is covered in paint",elder overtop someone coat colouring,0.18185717,0.4440138059503892
A topless girl is covered in paint,overtop room coat colouring,0.31853986,0.4378678458077567
"An old, topless woman is covered in paint",elder overtop someone coat colouring,0.28966358,0.46906711774713855
A group of people is near the ocean,band someone neighbourhood ship,0.5446625,0.47216537594795227
A crowd of people is near the water,crowd someone neighbourhood liquid,0.584356,0.47609428068002063
A crowd of people is far from the water,crowd someone long liquid,0.38865024,0.4971625759051396
A group of children in uniforms is standing at a gate and one is kissing the mother,band adult clothing standing staircase someone affection elder,0.22919503,0.46945180274822096
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,band adult garment clothing keep staircase someone affection elder,0.23806795,0.4515909326487574
A group of children in uniforms is standing at a gate and there is no one kissing the mother,band adult clothing standing staircase someone affection elder,0.30477488,0.4935219123445708
A group of mothers in uniforms is standing near the children and one is kissing the gate,band elder clothing standing neighbourhood adult someone affection staircase,0.32390857,0.4518990218639374
A man is in a parking lot and is playing tennis against a large wall,man automobile crowd playing tournament adult mural,0.58443505,0.46745350685986603
A lone man is in a parking lot and is playing tennis against a large wall,someone man automobile crowd playing tournament adult mural,0.514468,0.47796125958363217
A man is in a parking lot and is playing tennis against a friend,man automobile crowd playing tournament familiar,0.66356254,0.49009906947612764
A man is pointing at a silver sedan,man indication brown present,0.36034882,0.5016544163227081
A man is pointing at a car,man indication car,0.8845636,0.5669598579406738
There is no man pointing at a car,man indication car,0.3431542,0.529644868590615
A group of people is on a beach,band someone edge,0.3827129,0.4532953771677884
A group of people is near the sea,band someone neighbourhood ship,0.57636034,0.46492239832878113
A group of people is on a mountain,band someone mountain,0.7381897,0.564191303469918
"A man, a woman and two girls are walking on the beach",someone someone make room travel edge,0.08485239,0.3323464472042887
Four people are walking on the beach,furl someone travel edge,0.18147978,0.3333686639865239
"A man, a woman and two girls are sitting on the beach",someone someone make room sit edge,0.3317416,0.3323663629983601
A schoolgirl with a black bag is on a crowded train,learning brown case crowd train,0.3074482,0.5227837807991925
A girl with a black bag is on a crowded train,room brown case crowd train,0.5918869,0.49798713251948357
There is no girl with a black bag on a crowded train,room brown case crowd train,0.36919075,0.5036914944648743
A cramped black train is on the bag of a girl,constrict brown train case room,0.7089804,0.4971476048231125
An Asian woman in a crowd is carrying a black bag,sit someone crowd pickup brown case,0.46172178,0.4484907388687134
An Asian woman in in the midst of many people is carrying a black bag,sit someone center crowd someone pickup brown case,0.44250372,0.4680043769919354
An Asian woman in a crowd is not carrying a black bag,sit someone crowd pickup brown case,0.20700371,0.4636293484105004
A dog is chasing another and is holding a stick in its mouth,horse hunt someone keep keep odor,0.35000905,0.4816491729334781
A dog is chasing another and is holding a piece of wood in its mouth,horse hunt someone keep element fish odor,0.46978182,0.47619854591109534
There is no dog chasing another or holding a stick in its mouth,horse hunt someone keep keep odor,0.26617023,0.46522812466872365
A dog is chasing a stick and holding another dog in its mouth,horse hunt keep keep someone horse odor,0.3864718,0.446656858921051
Two dogs are running and carrying a toy in their mouths,make cows running pickup playing odor,0.37929317,0.46630654732386273
Two dogs are running and carrying an object in their mouths,make cows running pickup element odor,0.36232865,0.43336561653349137
There is no dog running and carrying an object in its mouth,horse running pickup element odor,0.15134677,0.4744880900663488
A dirty soccer ball is rolling into a goal net,rubble stadium gun circumvent point straight,0.40312088,0.3756711514372575
A soccer ball is rolling into a goal net,stadium gun circumvent point straight,0.3364306,0.37815694510936737
A soccer ball is not rolling into a goal net,stadium gun circumvent point straight,0.33413148,0.37760816251530366
A person who plays soccer is kicking a ball into the goal,someone playing stadium pitching gun point,0.42894268,0.4902837342686123
A soccer player is kicking a ball into the goal,stadium performer pitching gun point,0.311234,0.4059178590774536
A soccer player is kicking a ball out of the goal,stadium performer pitching gun point,0.31698942,0.4300393797457218
A man is resting on a chair and rubbing his eyes,man forsaking sit thrashing visualize,0.51202965,0.4385440065747216
A man is sitting on a chair and rubbing his eyes,man sit sit thrashing visualize,0.65308523,0.47938709196291474
There is no man sitting on a chair and rubbing his eyes,man sit sit thrashing visualize,0.25982013,0.4858994871377945
A man with tattoos is lounging on a couch and holding a pencil,man painting assembling cupboard keep paper,0.54435694,0.4746620546687733
A tattooed man is on a sofa and is holding a pencil,painting man furniture keep paper,0.61030364,0.5015660888618894
A man with tattoos is lounging on a couch and is looking for a pencil,man painting assembling cupboard looking paper,0.5794597,0.5179510116577148
A man with tattoos is holding a couch with a pencil,man painting keep cupboard paper,0.61756444,0.5080731686423806
A brown and white dog is running through the tall grass,brown brown horse running long harvest,0.63469315,0.4742060514057384
A brown and white dog is moving through the wild grass,brown brown horse move hunt harvest,0.64379835,0.46165623033747955
A brown and white dog is resting in the grass,brown brown horse forsaking harvest,0.42682254,0.4086475687868455
A white and tan dog is running through the tall and green grass,brown brown horse running long brown harvest,0.58356583,0.43856094777584076
A white and tan dog is running through a field,brown brown horse running scope,0.6026412,0.4651039997736613
A black and tan dog is running through the low and green grass,brown brown horse running decrease brown harvest,0.51933146,0.4545629441738129
A man with paint covered clothes is sitting outside in a busy area writing something,man colouring coat clothing sit edge business scope write someone,0.70507336,0.45130067375990063
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man garment clothing coat colouring sit edge business scope write someone,0.6868545,0.47495600394904613
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man garment clothing coat colouring sit edge business scope write someone,0.21133907,0.465330902374152
A sitting man is busy writing something in an area covered by paint,sit man business write someone scope coat colouring,0.6504395,0.4669444750655781
A man is sitting near a bike and is writing a note,man sit neighbourhood bike write point,0.8202767,0.563567750983768
A man is standing near a bike and is writing on a piece paper,man standing neighbourhood bike write element paper,0.8654308,0.5540030967621576
There is no man writing a note near a bike,man write point neighbourhood bike,0.3550558,0.541272517045339
A group of scouts are hiking through the grass,band investigator travel harvest,0.44104555,0.5323173829487392
A group of explorers are walking through the grass,band investigator travel harvest,0.39924467,0.5350050713334765
A group of scouts are camping in the grass,band investigator convent harvest,0.3501563,0.497636604309082
Some people are walking,someone travel,0.6777361,0.5126926302909851
People are walking,crowd travel,0.7180824,0.38636051416397094
Some people are standing,someone standing,0.9501004,0.5482259194056193
Two men are taking a break from a trip on a snowy road,make someone getting break trip rainfall road,0.4134379,0.47385204651139
Two men are taking a break from a trip on a road covered by snow,make someone getting break trip road coat rainfall,0.43066436,0.4640388588110606
Two men are walking on a snowy road,make someone travel rainfall road,0.34166193,0.4047737121582031
Two men are breaking into a car during a trip on a snowy road,make someone thrashing car trip rainfall road,0.7323142,0.42356147527694704
Two men are holding bikes and standing on the side of a road covered of snow,make someone keep automobile standing edge road coat rainfall,0.42021224,0.42926255097756016
Two men with bikes are on the side of a snowy road,make someone automobile edge rainfall road,0.32483155,0.4378449946641922
Two men with cars are on the side of a snowy road,make someone automobile edge rainfall road,0.5274278,0.4446130633354187
Two men are holding fishing poles and fishing tackle,make someone keep fish point fish deal,0.5498777,0.39556680619716644
Two men are holding fishing poles,make someone keep fish point,0.5554211,0.3658035289157521
Two men are not holding fishing poles,make someone keep fish point,0.30423835,0.3816726456085841
Two men are standing near the water and are holding fishing poles,make someone standing neighbourhood liquid keep fish point,0.59227175,0.4203888863325119
Two men are standing near the water and are holding tools used for fishing,make someone standing neighbourhood liquid keep means utilise fish,0.56022555,0.4248279307199561
There is no man standing near the water and holding fishing poles,man standing neighbourhood liquid keep fish point,0.42858487,0.5068239255955345
Two men are holding some water standing near fishing poles,make someone keep liquid standing neighbourhood fish point,0.58059204,0.3951263295279609
The helmeted girl is perching on a bike,cape room pitching bike,0.49154237,0.534574636391231
The girl with a helmet is perching on a bike,room cape pitching bike,0.5223243,0.5286641478538513
The helmeted girl is riding a bike,cape room horse bike,0.45876008,0.4825082818667094
A woman is performing a trick on a ramp with a bicycle,someone performing joke staircase automobile,0.23590104,0.48014505373107064
A woman is jumping with a bicycle,someone pitching automobile,0.2581315,0.4210501194000244
A woman is performing a trick on a ramp with a car,someone performing joke staircase car,0.5616941,0.5152620640065935
A blonds girl is surfing,brown room browse,0.004341379,0.44952506489223903
A blond girl is riding the waves,brown room horse boom,0.16652994,0.40504965457049286
A blond girl is looking at the waves,brown room looking boom,0.20975815,0.46464624504248303
A blond girl waves while she is riding,brown room boom horse,0.31396025,0.4171791772047679
A lady is surfing and riding a wave,room browse horse boom,0.065497376,0.4145272970199585
A woman is surfing,someone browse,0.14084034,0.41842668255170185
A boy is surfing and riding a wave,boy browse horse boom,0.26187286,0.48276902238527936
Two children and an adult are standing next to a tree limb,make adult adult standing aftermath stop edge,0.24521253,0.38259778703962055
Three people are standing next to a tree limb,mart someone standing aftermath stop edge,0.51340944,0.378059001529918
Two children and an adult are not standing next to a tree limb,make adult adult standing aftermath stop edge,0.33903986,0.41255954720757226
Two children are hanging on a large branch,make adult pitching adult edge,0.049920972,0.3630589728172009
Two children are climbing a tree,make adult rising stop,0.03925766,0.30694756507873533
There is no child hanging on a large branch,adult pitching adult edge,0.24772725,0.458013864663931
A man dressed in black is riding a bike,man dress brown horse bike,0.56462383,0.529275221484048
A man is performing a trick on a bike,man performing joke bike,0.7874435,0.5970270266899695
There is no man dressed in black and riding a green bike,man dress brown horse brown bike,0.3782938,0.49350450767411125
A black man in green is riding a bike,brown man brown horse bike,0.71872747,0.490944789988654
A man is performing stunts on a green bicycle,man performing thrashing brown automobile,0.45344603,0.41378792375326157
A man is performing a trick on a green bicycle,man performing joke brown automobile,0.40757197,0.48248831033706663
There is no man performing a trick on a green bicycle,man performing joke brown automobile,0.16859281,0.4883121959865093
A boy is holding a squirt gun,boy keep tear gun,0.6995829,0.5922291576862335
A child is holding a squirt gun,adult keep tear gun,0.5039166,0.5039086689551672
There is no child holding a squirt gun,adult keep tear gun,0.29727095,0.5084399993603046
A laughing child is holding a water gun and getting sprayed with water,joke adult keep liquid gun getting disperse liquid,0.40402415,0.46273988485336304
A child with a gun that sprays water is laughing and getting hit by other boys,adult gun tear liquid joke getting hit adult,0.5597067,0.5178774333000183
