OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
Two people are kickboxing and spectators are watching,two guy jumping audience watch,0.5469943,0.5164507786432903
Two people are fighting and spectators are watching,two guy quarrel audience watch,0.6939459,0.47792017087340355
Two people are kickboxing and spectators are not watching,two guy jumping audience watch,0.36907244,0.5253362469375134
Two spectators are kickboxing and some people are watching,two audience jumping guy watch,0.5533327,0.510889820754528
Two young women are sparring in a kickboxing fight,two young woman quarrel jumping quarrel,0.64172804,0.3982470273971558
Two women are sparring in a kickboxing match,two woman quarrel jumping correspond,0.5974592,0.4437303803861141
Two young women are not sparring in a kickboxing fight,two young woman quarrel jumping quarrel,0.45276108,0.41247972420283724
Kids in red shirts are playing in the leaves,kid red hosiery game leave,0.6758323,0.4414204992353916
Children in red shirts are playing in the leaves,kid red hosiery game leave,0.6684787,0.44452910497784615
Children in red shirts are sleeping in the leaves,kid red hosiery dreaming leave,0.5425776,0.45776520296931267
Children covered by leaves are playing with red shirts,kid wrap leave game red hosiery,0.6853224,0.43565722072825713
Three boys are jumping in the leaves,two guy jumping leave,0.6438759,0.45867329835891724
Three kids are jumping in the leaves,two kid jumping leave,0.69157183,0.4622930721803145
Three kids are sitting in the leaves,two kid berth leave,0.42821574,0.4013021190961202
Two children are lying in the snow and are drawing angels,two kid falsehood cloud painting god,0.38254586,0.48700914449161953
Two children are lying in the snow and are making snow angels,two kid falsehood cloud manufacturing cloud god,0.37898332,0.4639069676399231
There is no child lying in the snow and making snow angels,kid falsehood cloud manufacturing cloud god,0.4033169,0.47615820796866165
Two angels are making snow on the lying children,two god manufacturing cloud falsehood kid,0.51590645,0.46567941829562187
Two people wearing snowsuits are on the ground making snow angels,two guy attire hosiery floor manufacturing cloud god,0.3812089,0.43490681181783264
Two people in snowsuits are lying in the snow and making snow angels,two guy hosiery falsehood cloud manufacturing cloud god,0.29959607,0.44718825129362255
Nobody in snowsuits is lying in the snow and making snow angels,guy hosiery falsehood cloud manufacturing cloud god,0.35601354,0.43504319339990616
A little girl is looking at a woman in costume,bit woman looking woman attire,0.73599267,0.566743775208791
A young girl is looking at a woman in costume,young woman looking woman attire,0.8486843,0.5818919897079468
The little girl is looking at a man in costume,bit woman looking man attire,0.5730831,0.5671742002169291
A little girl in costume looks like a woman,bit woman attire countenance favourite woman,0.7012814,0.40010735217262716
People wearing costumes are gathering in a forest and are looking in the same direction,guy attire attire gathering woods looking orientate,0.73206043,0.537508777950121
Masked people are looking in the same direction in a forest,concealing guy looking orientate woods,0.78057384,0.5031808406114578
People wearing costumes are scattering in a forest and are looking in different directions,guy attire attire dissemination woods looking vary orientate,0.68314564,0.49196108341217043
People are looking at some costumes gathered in the vicinity of the forest,guy looking attire assemble vicinity woods,0.6408999,0.5554910245395842
A lone biker is jumping in the air,empty bicycle jumping wind,0.8166701,0.5307204524676005
"A biker is jumping in the air, alone",bicycle jumping wind whole,0.71880543,0.5405370409672077
There is no biker jumping in the air,bicycle jumping wind,0.4076258,0.5515308271754872
A man is jumping into an empty swimming pool,man jumping empty jumping shower,0.8747405,0.5204825231007167
A man is jumping into an empty pool,man jumping empty shower,0.86417913,0.5565267701943716
A man is jumping into a full pool,man jumping whole shower,0.87759584,0.5567495375871658
The man's jumper is in the empty pool,guy thrower empty shower,0.792387,0.5469451546669006
Four kids are doing backbends in the park,two kid backlog parry,0.40623844,0.4322408251464367
Four children are doing backbends in the park,two kid backlog parry,0.3909774,0.4387775994837284
Four children are doing backbends in the gym,two kid backlog club,0.36020234,0.46620667378107705
Four girls are doing backbends and playing in the garden,two female backlog game porch,0.61459434,0.4531681736310323
Four girls are doing backbends and playing outdoors,two female backlog game exterior,0.5047712,0.4519682861864567
Four girls are doing backbends and playing indoors,two female backlog game exterior,0.5576691,0.44343946874141693
A man who is playing is running with the ball in his hands,man game running oddball arm,0.8032009,0.5686323768214175
A player is running with the ball,player running oddball,0.74075675,0.5302568674087524
A player is throwing the ball,player throw oddball,0.7574289,0.5085574984550476
Two groups of people are playing football,two cohort guy game footgear,0.35775542,0.35784800694539
Two teams are competing in a football match,two cohort contestation footgear correspond,0.30534935,0.3552998065948486
Two teams are competing in a baseball game,two cohort contestation oddball game,0.7286926,0.37497613827387494
Football is being played by two competing teams,footgear being player two contestation cohort,0.51100516,0.3491210304200649
Five children are standing in front of a wooden hut,female kid standing front woods shed,0.58508587,0.4884718097746372
Five children are standing in front of a hut made of wood,female kid standing front shed create woods,0.6043606,0.49492798039787694
Five children are standing in a wooden hut,female kid standing woods shed,0.5600165,0.4621598216203543
Five wooden stands are in front of each child's hut,female woods stand front kid shed,0.488176,0.5042096508873833
Five kids are standing close together and one kid has a gun,female kid standing close combining two kid shoot,0.6596317,0.4286955535411835
Five kids are standing close together and one kid has a weapon,female kid standing close combining two kid arm,0.6585176,0.43251816034317014
Five kids are standing close together and none of the kids has a gun,female kid standing close combining absence kid shoot,0.35972655,0.4443538026376204
An old man is sitting in a field,elder man berth arena,0.41402945,0.4665085719181941
A man is sitting in a field,man berth arena,0.37420917,0.43290829116647894
A man is running in a field,man running arena,0.83668697,0.5618623614311218
A person is wearing a hat and is sitting on the grass,personage attire hairpin berth grass,0.645874,0.43574092984199525
A person is sitting in a field and is wearing a hat,personage berth arena attire hairpin,0.31583503,0.372137063741684
There is no person wearing a hat and sitting on the grass,personage attire hairpin berth grass,0.28194028,0.4332794278860092
A person is sitting and wearing a grass hat,personage berth attire grass hairpin,0.66830623,0.36026251666686115
The current is being ridden by a group of friends in a raft,current being jumping cohort feint rod,0.38456908,0.5445683399836222
A group of friends are riding the current in a raft,cohort feint bicycle current rod,0.446832,0.4663071316831252
A group is not riding the current in a raft,cohort bicycle current rod,0.34656033,0.5016944450991494
This group of people is practicing water safety and wearing preservers,cohort guy perform aquatics safety attire protector,0.70965767,0.45274646282196046
Preservers are being worn by a group of people who are practicing water safety,protector being weary cohort guy perform aquatics safety,0.5999892,0.5070465660095215
Nobody is practicing water safety and wearing preservers,guy perform aquatics safety attire protector,0.33761275,0.43052659928798676
A deer is jumping over a fence,cows jumping fencing,0.6975045,0.5631694316864013
A deer is jumping over the enclosure,cows jumping fencing,0.70683223,0.5823045909404755
A deer isn't jumping over the fence,cows jumping fencing,0.41940472,0.5821932057539622
A wild deer is jumping a fence,wilderness cows jumping fencing,0.7324564,0.5524463003331964
A deer is jumping a fence,cows jumping fencing,0.72199523,0.5753635168075562
There is no deer jumping fences,cows jumping fencing,0.4024974,0.5664322853088379
People are walking outside a building that has many murals on it,guy step exterior building plenty wall,0.47168666,0.5139968363862288
People are walking outside the building that has several murals on it,guy step exterior building plenty wall,0.46433213,0.5111412719676369
People are walking inside a building that has many murals on it,guy step exterior building plenty wall,0.4207536,0.4846519608246653
Several people are in front of a building which is covered by colors,multinomial guy front building wrap colour,0.54062545,0.48625296638125465
Several people are in front of a colorful building,multinomial guy front colour building,0.49684876,0.43212688714265823
Nobody is in front of the colorful building,guy front colour building,0.24623875,0.5063264518976212
A boy is hitting a baseball,boy blow oddball,0.770738,0.4940721929073334
A child is hitting a baseball,kid blow oddball,0.74213886,0.48016592860221863
A child is missing a baseball,kid absence oddball,0.76872635,0.47052375674247743
A family is watching a little boy who is hitting a baseball,family watch bit boy blow oddball,0.7976283,0.5272719860076904
A family is watching a boy who is hitting a baseball,family watch boy blow oddball,0.8382822,0.534142743138706
A family is watching a little boy who is missing a baseball,family watch bit boy absence oddball,0.8077632,0.521725102474815
A little boy is watching a family that is hitting a baseball,bit boy watch family blow oddball,0.8112273,0.5495771452000267
A large group of Asian people is eating at a restaurant,largeness cohort apse guy intake repast,0.21681874,0.2927259340882301
A group of people from Asia is eating at a restaurant,cohort guy apse intake repast,0.22331135,0.34527060720655656
A small group of people is waiting to eat in a restaurant,kid cohort guy stand cook repast,0.45526695,0.392237431124637
A group of people in a large Asian restaurant is eating,cohort guy largeness apse repast intake,0.22327441,0.2871665954589844
Various people are eating at red tables in a crowded restaurant with purple lights,vary guy intake red bench plenty repast blue light,0.29001558,0.4387778441111247
Various customers are eating in a crowded restaurant with purple lights,vary audience intake plenty repast blue light,0.24211654,0.45390103992662933
Few people are eating at red tables in a restaurant without lights,guy intake red bench repast absence light,0.4215135,0.43124736547470094
A purple crowd of people is eating on various red lit restaurant tables,blue amass guy intake vary red light repast bench,0.28967136,0.3812021439274152
A motorcycle rider is standing up on the seat of a white motorcycle,bicycle traveller standing berth blue bicycle,0.442791,0.4934175241561163
A motorcycle is riding standing up on the seat of the vehicle,bicycle bicycle standing berth motor,0.55967474,0.5127606193224589
No motorcycle rider is standing up on the seat of a motorcycle,bicycle traveller standing berth bicycle,0.45301253,0.47407037333438273
Someone is on a black and white motorcycle and is standing on the seat,guy grey blue bicycle standing berth,0.49105108,0.5015382965405782
A rider is on a black and white bike and is standing on the seat,traveller grey blue bike standing berth,0.61091745,0.5130843571994615
Nobody is on a motorcycle and is standing on the seat,guy bicycle standing berth,0.40046453,0.4725368432700634
A motorcyclist is riding a motorbike dangerously along a roadway,bicycle bicycle motorboat endanger concomitant road,0.77189475,0.508622522354126
A motorcyclist is riding a motorbike along a roadway,bicycle bicycle motorboat concomitant road,0.7536397,0.5200098298844837
There is no motorcyclist riding a motorbike along a roadway,bicycle bicycle motorboat concomitant road,0.42507035,0.5039010129191659
A man with a helmet painted red is riding a blue motorcycle down the road,man jacket painting red bicycle blue bicycle road,0.689605,0.5480377129886461
A motorcyclist with a red helmet is riding a blue motorcycle down the road,bicycle red jacket bicycle blue bicycle road,0.7517343,0.558681757553764
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,bicycle absence jacket stand blue bicycle close road,0.7438084,0.5412764151891073
A dog is catching a stick in the air and another is watching,cows holding rod wind second watch,0.27514333,0.46540044797094243
A dog is leaping high in the air and another is watching,cows jumping altitude wind second watch,0.35534835,0.47865882672761617
There is no dog leaping in the air,cows jumping wind,0.3323115,0.5091512898604075
Two dogs are playing by a tree,two cows game woods,0.45414913,0.495023250579834
Two dogs are playing by a plant,two cows game vegetation,0.39225477,0.49268728494644165
Two dogs are sleeping by a tree,two cows dreaming woods,0.55627346,0.49802194942127576
A girl in white is dancing,woman blue dance,0.76364076,0.5042377710342407
A girl is wearing white clothes and is dancing,woman attire blue garment dance,0.76355857,0.48917209676333834
There is no girl in white dancing,woman blue dance,0.3932324,0.4683599293231964
The dancer is dancing in front of the sound equipment,dance dance front hear equipment,0.86895776,0.5679069081942241
The blond girl is dancing in front of the sound equipment,blue woman dance front hear equipment,0.7372919,0.5493440663113314
The blond girl is dancing behind the sound equipment,blue woman dance afters hear equipment,0.71235204,0.4832255020737648
The equipment in front of the blond dancing girl is sound,equipment front blue dance woman hear,0.63529915,0.5565730017774245
The children of a family are patiently playing and waiting,kid family stamina game stand,0.6253692,0.5265279151499271
The children of a family are playing and waiting,kid family game stand,0.757838,0.5271731615066528
There are no children playing and waiting,kid game stand,0.22839922,0.4769398033618927
Three Asian kids are dancing and a serious man is looking,two apse kid dance tough man looking,0.72601205,0.45801989028328344
Three Asian kids are dancing and a man is looking,two apse kid dance man looking,0.84049493,0.4631451543639688
Three Asian kids are dancing and there is no man looking,two apse kid dance man looking,0.5531831,0.4690111577510834
An Asian man is dancing and three kids are looking,apse man dance two kid looking,0.8725128,0.4654991346247056
A woman is wearing an Egyptian hat on her head,woman attire epic hairpin header,0.5757467,0.46529967337846756
A woman is wearing an Egyptian headdress,woman attire epic header,0.5615341,0.522176260749499
A woman is wearing an Indian headdress,woman attire piddle header,0.548944,0.44999576073426467
An Egyptian is wearing a woman's headdress,epic attire woman header,0.5589861,0.5733406288283212
The woman is wearing glasses and a black headdress,woman attire window grey header,0.7332315,0.4952399730682373
The woman with a black hat is wearing sunglasses,woman grey hairpin attire perspective,0.7275569,0.4523919701576233
The woman is not wearing glasses or a headdress,woman attire window header,0.40386733,0.4494979338986533
The black woman is wearing glasses over the headdress,grey woman attire window header,0.67484534,0.5180651386578877
A hiker is on top of the mountain and is doing a joyful dance,traveller chief mountain pleasure dance,0.6420053,0.5987991907379844
A hiker is on top of the mountain and is dancing,traveller chief mountain dance,0.6801921,0.5685190873987535
There is no hiker dancing on top of the mountain,traveller dance chief mountain,0.37766263,0.5381578393280506
A man is on a rock high above some trees and is standing in an uncomfortable position,man ridge altitude woods standing dissatisfaction location,0.6630586,0.4917884354407971
A man is on a rock high above some trees and is standing in a strange position,man ridge altitude woods standing wonder location,0.59289336,0.5295963088671366
There is no man on a rock high above some trees standing in a strange position,man ridge altitude woods standing wonder location,0.35130256,0.5244858187177907
A cowgirl is riding a brown horse and is cornering a barrel,woman bicycle grey cows turning bar,0.6016047,0.5653473436832428
A cowgirl is riding a horse and corners a barrel,woman bicycle cows shore bar,0.5269004,0.5298548601567745
A cowboy is riding a horse and cornering a barrel,bovid bicycle cows turning bar,0.32489115,0.5358688515775344
A cowgirl is riding a barrel near a horse in the corner,woman bicycle bar close cows shore,0.5658207,0.5539652611079969
The brown horse is very near a red barrel at the rodeo,grey cows close red bar rede,0.5774237,0.544283926486969
The brown horse is near a red barrel at the rodeo,grey cows close red bar rede,0.5790303,0.536986719159519
The brown horse is far from a red barrel at the rodeo,grey cows elide red bar rede,0.40414125,0.5460986793041229
A boy is standing in the cold water,boy standing cool aquatics,0.68369365,0.5370849462655874
A boy is standing in the water,boy standing aquatics,0.91730905,0.538363901051608
A boy is standing outside the water,boy standing exterior aquatics,0.8605925,0.4889168938000997
The kid is swimming through the blue ocean,kid jumping blue shore,0.7274066,0.5589813987414042
The boy is wading through the blue ocean,boy plunge blue shore,0.83428943,0.565958844763892
The boy is sitting near the blue ocean,boy berth close blue shore,0.72407746,0.4873057859284537
A skilled man is playing a guitar on stage,skill man game music stage,0.60922396,0.47808365736688885
A man is playing a guitar on stage,man game music stage,0.5716468,0.488323246439298
There is no man playing a guitar on stage,man game music stage,0.24976946,0.4675226349097032
A person has blonde and flyaway hair and is playing a guitar,personage blue jumping hair game music,0.454331,0.46596992015838623
A guitarist has blonde and flyaway hair,player blue jumping hair,0.4360801,0.5041691462198893
A bald person is playing a guitar,beard personage game music,0.32034138,0.41635407507419586
Several children are sitting down and have their knees raised,multinomial kid berth bosom elevate,0.4213463,0.3856739213592128
Several children are lying down and are raising their knees,multinomial kid falsehood rising bosom,0.2898926,0.4052248471661618
Several children are standing up,multinomial kid standing,0.849032,0.3965336620807648
Two young girls are sitting on the ground,two young female berth floor,0.577869,0.4738649938787733
Two girls are sitting on the ground,two female berth floor,0.5803292,0.43938163419564563
Two girls are lying on the ground,two female falsehood floor,0.5397314,0.45082967976729077
A nude lady is walking in front of many people in body paint,empty madam step front plenty guy organism painting,0.6425909,0.4841435012363252
A nude lady is walking in front of a crowd in body paint,empty madam step front amass organism painting,0.68778837,0.500455413545881
There is no lady walking in body paint in front of a crowd ,madam step organism painting front amass,0.26673573,0.5024062037467957
A nude crowd in body paint is walking in front of a lady ,empty amass organism painting step front madam,0.68281054,0.5035873793420338
"A young, topless woman is covered in paint",kid incompetent woman wrap painting,0.70548373,0.45780220958921647
A topless girl is covered in paint,incompetent woman wrap painting,0.7205731,0.42519848346710204
"An old, topless woman is covered in paint",elder incompetent woman wrap painting,0.7411401,0.4856659008396996
A group of people is near the ocean,cohort guy close shore,0.51480645,0.460527444879214
A crowd of people is near the water,amass guy close aquatics,0.5610106,0.4262141117027828
A crowd of people is far from the water,amass guy elide aquatics,0.2425566,0.42968196868896485
A group of children in uniforms is standing at a gate and one is kissing the mother,cohort kid hosiery standing porch two embracing grandparent,0.58838844,0.4644211709499359
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,cohort kid attire garment stand porch two embracing grandparent,0.5978843,0.4686780055363973
A group of children in uniforms is standing at a gate and there is no one kissing the mother,cohort kid hosiery standing porch two embracing grandparent,0.45736957,0.4781357143074274
A group of mothers in uniforms is standing near the children and one is kissing the gate,cohort grandparent hosiery standing close kid two embracing porch,0.46564874,0.4607652598811734
A man is in a parking lot and is playing tennis against a large wall,man holding plenty game dance largeness wall,0.4934304,0.4736581185589666
A lone man is in a parking lot and is playing tennis against a large wall,empty man holding plenty game dance largeness wall,0.628234,0.4673856973648071
A man is in a parking lot and is playing tennis against a friend,man holding plenty game dance feint,0.37291202,0.43753825482868014
A man is pointing at a silver sedan,man orientate money till,0.3090467,0.4476870619333707
A man is pointing at a car,man orientate car,0.8835012,0.5016638799147173
There is no man pointing at a car,man orientate car,0.337956,0.47857407728830975
A group of people is on a beach,cohort guy shore,0.41739315,0.43478050557049835
A group of people is near the sea,cohort guy close shore,0.56090164,0.4578147927920024
A group of people is on a mountain,cohort guy mountain,0.66372997,0.5033751834522594
"A man, a woman and two girls are walking on the beach",guy woman two female step shore,0.6997308,0.500582682458978
Four people are walking on the beach,two guy step shore,0.6227315,0.42021468552676117
"A man, a woman and two girls are sitting on the beach",guy woman two female berth shore,0.5489665,0.4624705225229263
A schoolgirl with a black bag is on a crowded train,scholar grey bag plenty train,0.4675463,0.5510833228335661
A girl with a black bag is on a crowded train,woman grey bag plenty train,0.78404856,0.554185289889574
There is no girl with a black bag on a crowded train,woman grey bag plenty train,0.5154344,0.5485583193161908
A cramped black train is on the bag of a girl,weary grey train bag woman,0.76558673,0.5508562922477722
An Asian woman in a crowd is carrying a black bag,apse woman amass bringing grey bag,0.7177036,0.4784189180323952
An Asian woman in in the midst of many people is carrying a black bag,apse woman mean plenty guy bringing grey bag,0.52527773,0.503463347752889
An Asian woman in a crowd is not carrying a black bag,apse woman amass bringing grey bag,0.41556403,0.49001574516296387
A dog is chasing another and is holding a stick in its mouth,cows pursue second holding rod tongue,0.4178908,0.5172004385998374
A dog is chasing another and is holding a piece of wood in its mouth,cows pursue second holding piece woods tongue,0.46818128,0.544201520356265
There is no dog chasing another or holding a stick in its mouth,cows pursue second holding rod tongue,0.18827263,0.4986498575461538
A dog is chasing a stick and holding another dog in its mouth,cows pursue rod holding second cows tongue,0.39189392,0.48120698928833006
Two dogs are running and carrying a toy in their mouths,two cows running bringing game tongue,0.4974819,0.5541682177119784
Two dogs are running and carrying an object in their mouths,two cows running bringing subject tongue,0.52336967,0.5445322030120425
There is no dog running and carrying an object in its mouth,cows running bringing subject tongue,0.14202541,0.5259363511029411
A dirty soccer ball is rolling into a goal net,gild footgear oddball turning aim net,0.53412616,0.41508802301005315
A soccer ball is rolling into a goal net,footgear oddball turning aim net,0.4298792,0.4387226961553097
A soccer ball is not rolling into a goal net,footgear oddball turning aim net,0.26308408,0.43954931637820077
A person who plays soccer is kicking a ball into the goal,personage game footgear jumping oddball aim,0.43367785,0.40075996943882536
A soccer player is kicking a ball into the goal,footgear player jumping oddball aim,0.37629014,0.45213592753690834
A soccer player is kicking a ball out of the goal,footgear player jumping oddball aim,0.42499858,0.4758162134223514
A man is resting on a chair and rubbing his eyes,man relaxation bench friction saw,0.60693794,0.48733623588786407
A man is sitting on a chair and rubbing his eyes,man berth bench friction saw,0.53667265,0.4316350387202369
There is no man sitting on a chair and rubbing his eyes,man berth bench friction saw,0.23117232,0.4592233802142896
A man with tattoos is lounging on a couch and holding a pencil,man painting arrangement bench holding manuscript,0.6041554,0.5259099245071411
A tattooed man is on a sofa and is holding a pencil,rivet man bench holding manuscript,0.67107433,0.5254362601982919
A man with tattoos is lounging on a couch and is looking for a pencil,man painting arrangement bench looking manuscript,0.5806291,0.5562255355444822
A man with tattoos is holding a couch with a pencil,man painting holding bench manuscript,0.5480998,0.5446063689887524
A brown and white dog is running through the tall grass,grey blue cows running altitude grass,0.6386767,0.5108906100778019
A brown and white dog is moving through the wild grass,grey blue cows manoeuvre wilderness grass,0.55088556,0.44711880307448537
A brown and white dog is resting in the grass,grey blue cows relaxation grass,0.64164567,0.4989844799041748
A white and tan dog is running through the tall and green grass,blue grey cows running altitude blue grass,0.5814169,0.48960588276386263
A white and tan dog is running through a field,blue grey cows running arena,0.5338809,0.4910629153251648
A black and tan dog is running through the low and green grass,grey grey cows running decrease blue grass,0.53627867,0.512472414970398
A man with paint covered clothes is sitting outside in a busy area writing something,man painting wrap garment berth exterior weary district writer matter,0.5818615,0.40367601094422517
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man attire garment wrap painting berth exterior weary district writer matter,0.62046736,0.44348389090913715
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man attire garment wrap painting berth exterior weary district writer matter,0.30806267,0.4481613460709067
A sitting man is busy writing something in an area covered by paint,berth man weary writer matter district wrap painting,0.61121887,0.4258916274360988
A man is sitting near a bike and is writing a note,man berth close bike writer remark,0.56295735,0.4816741555929184
A man is standing near a bike and is writing on a piece paper,man standing close bike writer piece paper,0.9153451,0.5762737024398077
There is no man writing a note near a bike,man writer remark close bike,0.2500087,0.5124348513782024
A group of scouts are hiking through the grass,cohort seeker traveller grass,0.5572894,0.49228521063923836
A group of explorers are walking through the grass,cohort investigator step grass,0.6319151,0.5359188786574772
A group of scouts are camping in the grass,cohort seeker habitation grass,0.61675847,0.530506145954132
Some people are walking,guy step,0.6674193,0.37983787059783936
People are walking,guy step,0.6904191,0.37169299125671384
Some people are standing,guy standing,0.8592651,0.4713700811068217
Two men are taking a break from a trip on a snowy road,two guy take break traveller rain road,0.78202236,0.5390607226978649
Two men are taking a break from a trip on a road covered by snow,two guy take break traveller road wrap cloud,0.79981756,0.5170548260211945
Two men are walking on a snowy road,two guy step rain road,0.6588174,0.4846679908888681
Two men are breaking into a car during a trip on a snowy road,two guy breaking car traveller rain road,0.81864953,0.5176588245060133
Two men are holding bikes and standing on the side of a road covered of snow,two guy holding bicycle standing shore road wrap cloud,0.7832525,0.5268655967712402
Two men with bikes are on the side of a snowy road,two guy bicycle shore rain road,0.70656693,0.5449590871208593
Two men with cars are on the side of a snowy road,two guy motor shore rain road,0.5853982,0.5024731159210205
Two men are holding fishing poles and fishing tackle,two guy holding hunt rod hunt tackle,0.60313,0.47616588696837425
Two men are holding fishing poles,two guy holding hunt rod,0.67716455,0.475951839577068
Two men are not holding fishing poles,two guy holding hunt rod,0.2773109,0.48209627469380695
Two men are standing near the water and are holding fishing poles,two guy standing close aquatics holding hunt rod,0.80132824,0.49085162650971187
Two men are standing near the water and are holding tools used for fishing,two guy standing close aquatics holding equipment utilization hunt,0.73165107,0.46368627309799193
There is no man standing near the water and holding fishing poles,man standing close aquatics holding hunt rod,0.3166207,0.5000482887029648
Two men are holding some water standing near fishing poles,two guy holding aquatics standing close hunt rod,0.80723196,0.44005383315839264
The helmeted girl is perching on a bike,hairpin woman berth bike,0.78478503,0.5163331739604473
The girl with a helmet is perching on a bike,woman jacket berth bike,0.8332257,0.5396458804607391
The helmeted girl is riding a bike,hairpin woman bicycle bike,0.8772301,0.49421074298711926
A woman is performing a trick on a ramp with a bicycle,woman perform trap ram bicycle,0.796057,0.6137058840078466
A woman is jumping with a bicycle,woman jumping bicycle,0.9845834,0.6365575909614563
A woman is performing a trick on a ramp with a car,woman perform trap ram car,0.8229418,0.5968247091068941
A blonds girl is surfing,blue woman seafarer,0.6016276,0.38157237659801135
A blond girl is riding the waves,blue woman bicycle wave,0.63394773,0.472969033501365
A blond girl is looking at the waves,blue woman looking wave,0.6876228,0.5424284487962723
A blond girl waves while she is riding,blue woman wave bicycle,0.6523592,0.4741637855768204
A lady is surfing and riding a wave,madam seafarer bicycle wave,0.63748443,0.4462685286998749
A woman is surfing,woman seafarer,0.7179637,0.40448589622974396
A boy is surfing and riding a wave,boy seafarer bicycle wave,0.77062553,0.4652680371488844
Two children and an adult are standing next to a tree limb,two kid adulthood standing afters woods arm,0.7128656,0.48217678611928766
Three people are standing next to a tree limb,two guy standing afters woods arm,0.6413873,0.4515870529062608
Two children and an adult are not standing next to a tree limb,two kid adulthood standing afters woods arm,0.38269487,0.5018820581228837
Two children are hanging on a large branch,two kid lacing largeness portion,0.6107568,0.41187894344329834
Two children are climbing a tree,two kid jumping woods,0.7825466,0.5182019412517548
There is no child hanging on a large branch,kid lacing largeness portion,0.05811595,0.43638888994852704
A man dressed in black is riding a bike,man attire grey bicycle bike,0.75807416,0.5341976497854505
A man is performing a trick on a bike,man perform trap bike,0.8126084,0.593521521641658
There is no man dressed in black and riding a green bike,man attire grey bicycle blue bike,0.5239616,0.5184619923432668
A black man in green is riding a bike,grey man blue bicycle bike,0.7974995,0.534662276506424
A man is performing stunts on a green bicycle,man perform stakes blue bicycle,0.6885325,0.5601533991949899
A man is performing a trick on a green bicycle,man perform trap blue bicycle,0.6898556,0.5729951540629069
There is no man performing a trick on a green bicycle,man perform trap blue bicycle,0.36809504,0.5737643949687481
A boy is holding a squirt gun,boy holding squelch shoot,0.7641387,0.5099466613360814
A child is holding a squirt gun,kid holding squelch shoot,0.76124537,0.501132824591228
There is no child holding a squirt gun,kid holding squelch shoot,0.15757453,0.49681390523910524
A laughing child is holding a water gun and getting sprayed with water,howl kid holding aquatics shoot acquire pinniped aquatics,0.656775,0.42736440209242016
A child with a gun that sprays water is laughing and getting hit by other boys,kid shoot spirt aquatics howl acquire blow guy,0.65537614,0.49071568471414073
There is no child holding a water gun or getting sprayed with water,kid holding aquatics shoot acquire pinniped aquatics,0.21485643,0.4217171359062195
