OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
The man's jumper is in the empty pool,woman tucker niche ravine,0.005015664,0.44327104464173317
Four kids are doing backbends in the park,inside inside backlog party,0.027628865,0.3780513823032379
Four children are doing backbends in the park,inside inside backlog party,0.034602918,0.3872261643409729
Four children are doing backbends in the gym,inside inside backlog exerciser,0.38471693,0.4134553633630276
Four girls are doing backbends and playing in the garden,inside woman backlog picturing ravine,0.4813671,0.3680216670036316
Four girls are doing backbends and playing outdoors,inside woman backlog picturing inside,0.2864497,0.3717324418180129
Four girls are doing backbends and playing indoors,inside woman backlog picturing inside,0.58312905,0.39462847218793984
A man who is playing is running with the ball in his hands,man picturing running rod touch,0.51498437,0.5000371242824354
A player is running with the ball,singer running rod,0.5422758,0.4336084365844727
A player is throwing the ball,singer drubbing rod,0.3174507,0.3296510631387884
Two groups of people are playing football,god categorization woman picturing film,0.15640017,0.21784338355064392
Two teams are competing in a football match,god party rival film collide,0.32495573,0.3031248663152967
Two teams are competing in a baseball game,god party rival bicycle gimmick,0.15265243,0.2763237804174423
Football is being played by two competing teams,film being singer inside rival party,0.24514696,0.29706563694136484
Five children are standing in front of a wooden hut,woman inside standing inside cloth berth,0.3390254,0.362552895265467
Five children are standing in front of a hut made of wood,woman inside standing inside berth produce rod,0.38133574,0.37801438868045806
Five children are standing in a wooden hut,woman inside standing cloth berth,0.5174839,0.35796554599489483
Five wooden stands are in front of each child's hut,woman cloth berth inside inside berth,0.30932933,0.3437482640147209
Five kids are standing close together and one kid has a gun,woman inside standing clinch joining inside piece rifle,0.37146872,0.3454204301039378
Five kids are standing close together and one kid has a weapon,woman inside standing clinch joining inside piece rifle,0.30640993,0.3484998671781449
Five kids are standing close together and none of the kids has a gun,woman inside standing clinch joining niche inside rifle,0.25273344,0.3686161274495332
An old man is sitting in a field,stare man berth niche,0.3751193,0.40702732709737927
A man is sitting in a field,man berth niche,0.4335727,0.4180620312690735
A man is running in a field,man running niche,0.80477035,0.5390836715698242
A person is wearing a hat and is sitting on the grass,woman put tucker berth ravine,0.22785537,0.42618168890476227
A person is sitting in a field and is wearing a hat,woman berth niche put tucker,0.16893488,0.4111416433986865
There is no person wearing a hat and sitting on the grass,woman put tucker berth ravine,0.103152975,0.42000801861286163
A person is sitting and wearing a grass hat,woman berth put ravine tucker,0.26937136,0.3505689361516167
The current is being ridden by a group of friends in a raft,current being drift party association rod,0.21775573,0.5579097896814347
A group of friends are riding the current in a raft,party association bicycle current rod,0.33165622,0.47843319922685623
A group is not riding the current in a raft,party bicycle current rod,0.25300056,0.4881531723908016
This group of people is practicing water safety and wearing preservers,party woman exerciser watercolor credibility put beholder,0.37053052,0.38853267431259153
Preservers are being worn by a group of people who are practicing water safety,beholder being cloth party woman exerciser watercolor credibility,0.40301874,0.4739353929956754
Nobody is practicing water safety and wearing preservers,woman exerciser watercolor credibility put beholder,0.13952112,0.37590164318680763
A deer is jumping over a fence,lav ascent frame,0.20117399,0.40519480271772906
A deer is jumping over the enclosure,lav ascent frame,0.24787702,0.4310945922678167
A deer isn't jumping over the fence,lav ascent frame,0.17474368,0.43781906366348267
A wild deer is jumping a fence,ravine lav ascent frame,0.21270539,0.3977976395533635
A deer is jumping a fence,lav ascent frame,0.2028408,0.4247343480587006
There is no deer jumping fences,lav ascent frame,0.088842526,0.4398635571653193
People are walking outside a building that has many murals on it,woman staircase inside construe amount frame,0.27940157,0.40550310554958524
People are walking outside the building that has several murals on it,woman staircase inside construe amount frame,0.25298512,0.4086171303476606
People are walking inside a building that has many murals on it,woman staircase inside construe amount frame,0.515033,0.40950191020965576
Several people are in front of a building which is covered by colors,vary woman inside construe contain vary,0.37921292,0.38433741629123686
Several people are in front of a colorful building,vary woman inside vary construe,0.29268777,0.33737298647562664
Nobody is in front of the colorful building,woman inside vary construe,0.21867143,0.34897045905773455
A boy is hitting a baseball,boy touch bicycle,0.23229252,0.48486996359295315
A child is hitting a baseball,piece touch bicycle,0.100315094,0.38683966133329606
A child is missing a baseball,piece lose bicycle,0.49980843,0.4218715230623881
A family is watching a little boy who is hitting a baseball,family watch piece boy touch bicycle,0.39451003,0.4882198108567132
A family is watching a boy who is hitting a baseball,family watch boy touch bicycle,0.41181213,0.5134869776666164
A family is watching a little boy who is missing a baseball,family watch piece boy lose bicycle,0.6480951,0.5056590073638492
A little boy is watching a family that is hitting a baseball,piece boy watch family touch bicycle,0.42257166,0.5081900093290541
A large group of Asian people is eating at a restaurant,amount party assay woman savor entertainer,0.22103605,0.2954014241695404
A group of people from Asia is eating at a restaurant,party woman assay savor entertainer,0.27303997,0.34170035852326286
A small group of people is waiting to eat in a restaurant,reduce party woman expect savor entertainer,0.26101607,0.3573358505964279
A group of people in a large Asian restaurant is eating,party woman amount assay entertainer savor,0.23744449,0.2831489992769141
Various people are eating at red tables in a crowded restaurant with purple lights,vary woman savor grayness invoice amount entertainer grayness warmer,0.19886097,0.32605077381487246
Various customers are eating in a crowded restaurant with purple lights,vary shopping savor amount entertainer grayness warmer,0.22148871,0.35869620243708294
Few people are eating at red tables in a restaurant without lights,woman savor grayness invoice entertainer inside warmer,0.30393517,0.33013365214521234
A purple crowd of people is eating on various red lit restaurant tables,grayness amount woman savor vary grayness warmer entertainer invoice,0.22793525,0.2936193965948545
A motorcycle rider is standing up on the seat of a white motorcycle,bicycle bicycle standing berth grayness bicycle,0.4945597,0.4728801960036868
A motorcycle is riding standing up on the seat of the vehicle,bicycle bicycle standing berth transit,0.4750625,0.4708690775765313
No motorcycle rider is standing up on the seat of a motorcycle,bicycle bicycle standing berth bicycle,0.4875628,0.4838765131102668
Someone is on a black and white motorcycle and is standing on the seat,woman grayness grayness bicycle standing berth,0.40568048,0.46340329491573834
A rider is on a black and white bike and is standing on the seat,bicycle grayness grayness bike standing berth,0.61604595,0.485163946946462
Nobody is on a motorcycle and is standing on the seat,woman bicycle standing berth,0.3929057,0.47702566906809807
A motorcyclist is riding a motorbike dangerously along a roadway,bicycle bicycle bicycle terrify inside transit,0.5474262,0.4809274129245592
A motorcyclist is riding a motorbike along a roadway,bicycle bicycle bicycle inside transit,0.56655526,0.5417477918995751
There is no motorcyclist riding a motorbike along a roadway,bicycle bicycle bicycle inside transit,0.46482038,0.5359713811623422
A man with a helmet painted red is riding a blue motorcycle down the road,man rifle picturing grayness bicycle grayness bicycle road,0.49058434,0.44003453163000256
A motorcyclist with a red helmet is riding a blue motorcycle down the road,bicycle grayness rifle bicycle grayness bicycle road,0.44296968,0.47682454586029055
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,bicycle inside rifle expect grayness bicycle inside road,0.5579525,0.4883523178100586
A dog is catching a stick in the air and another is watching,skin acquiring rod vapor vary watch,0.28912005,0.4288006550387332
A dog is leaping high in the air and another is watching,skin ascent elevate vapor vary watch,0.22818363,0.3975312978029251
There is no dog leaping in the air,skin ascent vapor,0.29524034,0.4205620334698604
Two dogs are playing by a tree,god skin picturing rod,0.17593953,0.3030083204309146
Two dogs are playing by a plant,god skin picturing produce,0.33039716,0.30596136053403217
Two dogs are sleeping by a tree,god skin dying rod,0.27169633,0.3113610554825176
A girl in white is dancing,woman grayness singer,0.50035703,0.4172507882118225
A girl is wearing white clothes and is dancing,woman put grayness cloth singer,0.48633653,0.422139302889506
There is no girl in white dancing,woman grayness singer,0.3791995,0.4198750745166432
The dancer is dancing in front of the sound equipment,singer singer inside voting readying,0.36164975,0.473375353962183
The blond girl is dancing in front of the sound equipment,grayness woman singer inside voting readying,0.34557608,0.44057455188349676
The blond girl is dancing behind the sound equipment,grayness woman singer backlog voting readying,0.29269826,0.378671043448978
The equipment in front of the blond dancing girl is sound,readying inside grayness singer woman voting,0.35524106,0.4588669914948313
The children of a family are patiently playing and waiting,inside family industriousness picturing expect,0.4806747,0.43769278651789617
The children of a family are playing and waiting,inside family picturing expect,0.5077742,0.46301510078566416
There are no children playing and waiting,inside picturing expect,0.15385805,0.36290592497045343
Three Asian kids are dancing and a serious man is looking,inside assay inside singer professional man looking,0.27613088,0.40546659297413296
Three Asian kids are dancing and a man is looking,inside assay inside singer man looking,0.22150332,0.3990406282246113
Three Asian kids are dancing and there is no man looking,inside assay inside singer man looking,0.05087956,0.41805430019603057
An Asian man is dancing and three kids are looking,assay man singer put inside looking,0.24730939,0.40299706906080246
A woman is wearing an Egyptian hat on her head,woman put diacritic tucker chide,0.5024444,0.38545558013414083
A woman is wearing an Egyptian headdress,woman put diacritic case,0.46858776,0.4254120247704642
A woman is wearing an Indian headdress,woman put inside case,0.4465647,0.46347839136918384
An Egyptian is wearing a woman's headdress,diacritic put woman case,0.5422117,0.4649588577449322
The woman is wearing glasses and a black headdress,woman put watch grayness case,0.5659437,0.4706277959048748
The woman with a black hat is wearing sunglasses,woman grayness tucker put watch,0.5003717,0.41797158867120743
The woman is not wearing glasses or a headdress,woman put watch case,0.35521686,0.46009122473852976
The black woman is wearing glasses over the headdress,grayness woman put watch case,0.5472675,0.482713021337986
A hiker is on top of the mountain and is doing a joyful dance,trafficker elevate mountain gratification singer,0.35880405,0.5437459026773771
A hiker is on top of the mountain and is dancing,trafficker elevate mountain singer,0.43551105,0.5510046236655292
There is no hiker dancing on top of the mountain,trafficker singer elevate mountain,0.31636202,0.5253033228218555
A man is on a rock high above some trees and is standing in an uncomfortable position,man rod elevate berth standing unfriendliness berth,0.5587302,0.36712538579414633
A man is on a rock high above some trees and is standing in a strange position,man rod elevate berth standing vary berth,0.54613227,0.4057830067781302
There is no man on a rock high above some trees standing in a strange position,man rod elevate berth standing vary berth,0.25276726,0.41813576459884644
A cowgirl is riding a brown horse and is cornering a barrel,woman bicycle grayness bicycle delineation rod,0.31688017,0.4689428495324176
A cowgirl is riding a horse and corners a barrel,woman bicycle bicycle niche rod,0.3173822,0.50302305072546
A cowboy is riding a horse and cornering a barrel,wuss bicycle bicycle delineation rod,0.16400033,0.42812962908493846
A cowgirl is riding a barrel near a horse in the corner,woman bicycle rod inside bicycle niche,0.38417214,0.5093907306068822
The brown horse is very near a red barrel at the rodeo,grayness bicycle inside grayness rod rap,0.14819717,0.4370837897062302
The brown horse is near a red barrel at the rodeo,grayness bicycle inside grayness rod rap,0.15039825,0.4244202406782853
The brown horse is far from a red barrel at the rodeo,grayness bicycle protract grayness rod rap,0.2378325,0.4265619998886472
A boy is standing in the cold water,boy standing warmer watercolor,0.60848033,0.5227074275414149
A boy is standing in the water,boy standing watercolor,0.83803654,0.559132742881775
A boy is standing outside the water,boy standing inside watercolor,0.5858474,0.5033448338508606
The kid is swimming through the blue ocean,piece drift grayness channel,0.12701973,0.3281176479963156
The boy is wading through the blue ocean,boy drubbing grayness channel,0.23446022,0.4003133997321129
The boy is sitting near the blue ocean,boy berth inside grayness channel,0.4542178,0.35059327681859337
A skilled man is playing a guitar on stage,professional man picturing fiddle stage,0.6237265,0.42971379682421684
A man is playing a guitar on stage,man picturing fiddle stage,0.62050784,0.4149935926709856
There is no man playing a guitar on stage,man picturing fiddle stage,0.22013578,0.42175612449645994
A person has blonde and flyaway hair and is playing a guitar,woman grayness drift hair picturing fiddle,0.3482837,0.4169268012046814
A guitarist has blonde and flyaway hair,singer grayness drift hair,0.6219483,0.488560296021975
A bald person is playing a guitar,lean woman picturing fiddle,0.30280197,0.3987992314191965
Several children are sitting down and have their knees raised,vary inside berth underpants elevate,0.32526848,0.3268602420301998
Several children are lying down and are raising their knees,vary inside mislead elevate underpants,0.3044445,0.3627420558648951
Several children are standing up,vary inside standing,0.46040434,0.3349437676370144
Two young girls are sitting on the ground,god young woman berth berth,0.54813796,0.3312346935272217
Two girls are sitting on the ground,god woman berth berth,0.50757897,0.30299130311379063
Two girls are lying on the ground,god woman mislead berth,0.38812077,0.3269302615752587
A nude lady is walking in front of many people in body paint,nudity woman staircase inside amount woman skin picturing,0.5600917,0.4188982844352722
A nude lady is walking in front of a crowd in body paint,nudity woman staircase inside amount skin picturing,0.5174439,0.4558810099311497
There is no lady walking in body paint in front of a crowd ,woman staircase skin picturing inside amount,0.16137782,0.47967468273072017
A nude crowd in body paint is walking in front of a lady ,nudity amount skin picturing staircase inside woman,0.42177767,0.4528741758802663
"A young, topless woman is covered in paint",woman unmentionable woman contain picturing,0.5612753,0.39783528604005514
A topless girl is covered in paint,unmentionable woman contain picturing,0.53344905,0.36537259444594383
"An old, topless woman is covered in paint",dying unmentionable woman contain picturing,0.5959259,0.40564782995926707
A group of people is near the ocean,party woman inside channel,0.15480459,0.32029863198598224
A crowd of people is near the water,amount woman inside watercolor,0.32145658,0.432145819067955
A crowd of people is far from the water,amount woman protract watercolor,0.21428597,0.4497335297720773
A group of children in uniforms is standing at a gate and one is kissing the mother,party inside underpants standing staircase inside touch woman,0.3374782,0.4602130332163402
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,party inside put cloth expect staircase inside touch woman,0.35212117,0.4660311505712312
A group of children in uniforms is standing at a gate and there is no one kissing the mother,party inside underpants standing staircase inside touch woman,0.28433844,0.48837131857872007
A group of mothers in uniforms is standing near the children and one is kissing the gate,party woman underpants standing inside inside inside touch staircase,0.3477714,0.4283798049236166
A man is in a parking lot and is playing tennis against a large wall,man berth amount picturing bicycle amount frame,0.29179922,0.36146441102027893
A lone man is in a parking lot and is playing tennis against a large wall,piece man berth amount picturing bicycle amount frame,0.225937,0.3619656081383045
A man is in a parking lot and is playing tennis against a friend,man berth amount picturing bicycle adversary,0.38371953,0.3852955674131711
A man is pointing at a silver sedan,man delineation rupee inside,0.33605936,0.36092581748962405
A man is pointing at a car,man delineation car,0.83152056,0.45694484810034436
There is no man pointing at a car,man delineation car,0.2626015,0.44533046850791347
A group of people is on a beach,party woman party,0.36173084,0.3880182016979564
A group of people is near the sea,party woman inside channel,0.19559461,0.31704099973042804
A group of people is on a mountain,party woman mountain,0.47316748,0.5079902518879283
"A man, a woman and two girls are walking on the beach",woman woman inside woman staircase party,0.050288253,0.31577352434396744
Four people are walking on the beach,inside woman staircase party,0.032379933,0.30099569509426755
"A man, a woman and two girls are sitting on the beach",woman woman inside woman berth party,0.26100647,0.3226372241973877
A schoolgirl with a black bag is on a crowded train,woman grayness baggage amount train,0.7434011,0.5085156427489387
A girl with a black bag is on a crowded train,woman grayness baggage amount train,0.7838795,0.5048770448740791
There is no girl with a black bag on a crowded train,woman grayness baggage amount train,0.57075226,0.5104547540346781
A cramped black train is on the bag of a girl,convulse grayness train baggage woman,0.75165427,0.512359204746428
An Asian woman in a crowd is carrying a black bag,assay woman amount baggage grayness baggage,0.59091836,0.42962460385428536
An Asian woman in in the midst of many people is carrying a black bag,assay woman inside amount woman baggage grayness baggage,0.60977423,0.4655948181947072
An Asian woman in a crowd is not carrying a black bag,assay woman amount baggage grayness baggage,0.43527752,0.4513576971857171
A dog is chasing another and is holding a stick in its mouth,skin yearning vary upkeep rod opening,0.2726925,0.36067631434310565
A dog is chasing another and is holding a piece of wood in its mouth,skin yearning vary upkeep piece rod opening,0.30073413,0.37764300346374513
There is no dog chasing another or holding a stick in its mouth,skin yearning vary upkeep rod opening,0.05715612,0.3498301180926236
A dog is chasing a stick and holding another dog in its mouth,skin yearning rod upkeep vary skin opening,0.24016793,0.3373139902301457
Two dogs are running and carrying a toy in their mouths,god skin running baggage gimmick means,0.39525104,0.38824807029021413
Two dogs are running and carrying an object in their mouths,god skin running baggage case means,0.4271627,0.4045603738890754
There is no dog running and carrying an object in its mouth,skin running baggage case opening,0.13807511,0.4488527494318345
A dirty soccer ball is rolling into a goal net,dirtying focus rod drift score niche,0.32915252,0.41282401365392346
A soccer ball is rolling into a goal net,focus rod drift score niche,0.18174176,0.4256874791213444
A soccer ball is not rolling into a goal net,focus rod drift score niche,0.10528927,0.42365749279658
A person who plays soccer is kicking a ball into the goal,woman picturing focus drubbing rod score,0.25408185,0.3551012646584284
A soccer player is kicking a ball into the goal,focus singer drubbing rod score,0.15822724,0.33597332239151
A soccer player is kicking a ball out of the goal,focus singer drubbing rod score,0.17642826,0.35762639509307015
A man is resting on a chair and rubbing his eyes,man revival berth drubbing stare,0.4384225,0.4242866992950439
A man is sitting on a chair and rubbing his eyes,man berth berth drubbing stare,0.52324635,0.3821692637034825
There is no man sitting on a chair and rubbing his eyes,man berth berth drubbing stare,0.24877788,0.40364383296533063
A man with tattoos is lounging on a couch and holding a pencil,man picturing berth berth upkeep rod,0.25658727,0.40098307847976683
A tattooed man is on a sofa and is holding a pencil,picturing man berth upkeep rod,0.33509523,0.42689797282218933
A man with tattoos is lounging on a couch and is looking for a pencil,man picturing berth berth looking rod,0.29046884,0.49613643407821656
A man with tattoos is holding a couch with a pencil,man picturing upkeep berth rod,0.30153033,0.42727541029453275
A brown and white dog is running through the tall grass,grayness grayness skin running elevate ravine,0.5441755,0.3599443554878235
A brown and white dog is moving through the wild grass,grayness grayness skin drift ravine ravine,0.41146374,0.3169371968223935
A brown and white dog is resting in the grass,grayness grayness skin revival ravine,0.3223906,0.3422902623812358
A white and tan dog is running through the tall and green grass,grayness grayness skin running elevate warmer ravine,0.37968403,0.3611913323402405
A white and tan dog is running through a field,grayness grayness skin running niche,0.5324416,0.3885629422524396
A black and tan dog is running through the low and green grass,grayness grayness skin running lav warmer ravine,0.3748882,0.3805598461109659
A man with paint covered clothes is sitting outside in a busy area writing something,man picturing contain cloth berth inside professional amount picturing means,0.45100015,0.3484875644956316
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man put cloth contain picturing berth inside professional amount picturing means,0.47124714,0.4055583582204931
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man put cloth contain picturing berth inside professional amount picturing means,0.15207706,0.40969513484409875
A sitting man is busy writing something in an area covered by paint,berth man professional picturing means amount contain picturing,0.40719342,0.3477114289999008
A man is sitting near a bike and is writing a note,man berth inside bike picturing notice,0.6710087,0.4625460058450699
A man is standing near a bike and is writing on a piece paper,man standing inside bike picturing piece paper,0.7968992,0.5412302559072321
There is no man writing a note near a bike,man picturing notice inside bike,0.26145336,0.4940636083483696
A group of scouts are hiking through the grass,party beholder ascent ravine,0.45478672,0.4392128363251686
A group of explorers are walking through the grass,party thinker staircase ravine,0.18208534,0.4104219184202306
A group of scouts are camping in the grass,party beholder stronghold ravine,0.3512525,0.45647532492876053
Some people are walking,woman staircase,0.50903344,0.2965607600552695
People are walking,woman staircase,0.5417086,0.2812146147092183
Some people are standing,woman standing,0.8363405,0.44916434089342755
Two men are taking a break from a trip on a snowy road,god woman acquiring break transit lean road,0.18502839,0.45575436240150813
Two men are taking a break from a trip on a road covered by snow,god woman acquiring break transit road contain lav,0.1015405,0.43871250878209656
Two men are walking on a snowy road,god woman staircase lean road,0.27244937,0.37094248135884605
Two men are breaking into a car during a trip on a snowy road,god woman rupture car transit lean road,0.5727178,0.4355833991007371
Two men are holding bikes and standing on the side of a road covered of snow,god woman upkeep bicycle standing party road contain lav,0.26758313,0.3942055106163025
Two men with bikes are on the side of a snowy road,god woman bicycle party lean road,0.3647152,0.45287342761692245
Two men with cars are on the side of a snowy road,god woman bicycle party lean road,0.13161168,0.4044007000170256
Two men are holding fishing poles and fishing tackle,god woman upkeep shopping rod shopping contrive,0.1859785,0.29226314707806234
Two men are holding fishing poles,god woman upkeep shopping rod,0.13270009,0.2768904658464285
Two men are not holding fishing poles,god woman upkeep shopping rod,0.032727234,0.29468645794051035
Two men are standing near the water and are holding fishing poles,god woman standing inside watercolor upkeep shopping rod,0.23581102,0.3530191887508739
Two men are standing near the water and are holding tools used for fishing,god woman standing inside watercolor upkeep means usefulness shopping,0.18954483,0.33680559809391314
There is no man standing near the water and holding fishing poles,man standing inside watercolor upkeep shopping rod,0.24023175,0.43259365218026297
Two men are holding some water standing near fishing poles,god woman upkeep watercolor standing inside shopping rod,0.22412619,0.3138696223497391
The helmeted girl is perching on a bike,rifle woman berth bike,0.7430785,0.5311664700508117
The girl with a helmet is perching on a bike,woman rifle berth bike,0.7247565,0.5331908613443375
The helmeted girl is riding a bike,rifle woman bicycle bike,0.8328314,0.5087887595097224
A woman is performing a trick on a ramp with a bicycle,woman produce trickery staircase bicycle,0.74294114,0.5398006721546775
A woman is jumping with a bicycle,woman ascent bicycle,0.8992122,0.5516681346026334
A woman is performing a trick on a ramp with a car,woman produce trickery staircase car,0.79311633,0.5242560599979601
A blonds girl is surfing,grayness woman drift,0.466878,0.4477903485298157
A blond girl is riding the waves,grayness woman bicycle quake,0.48483476,0.3875186305779677
A blond girl is looking at the waves,grayness woman looking quake,0.47051743,0.43481429134096417
A blond girl waves while she is riding,grayness woman quake bicycle,0.55025953,0.4153743471418108
A lady is surfing and riding a wave,woman drift bicycle drift,0.60731363,0.5033930639425913
A woman is surfing,woman drift,0.5797948,0.5477041204770406
A boy is surfing and riding a wave,boy drift bicycle drift,0.56884557,0.5108546912670135
Two children and an adult are standing next to a tree limb,god inside professional standing inside rod piece,0.14752983,0.33621256351470946
Three people are standing next to a tree limb,inside woman standing inside rod piece,0.21752028,0.379073990508914
Two children and an adult are not standing next to a tree limb,god inside professional standing inside rod piece,0.07351699,0.36753944414002554
Two children are hanging on a large branch,god inside clinch amount rod,0.14956447,0.3296139304127012
Two children are climbing a tree,god inside ascent rod,0.086376816,0.2724878598343242
There is no child hanging on a large branch,piece clinch amount rod,0.11654431,0.41139274409839083
A man dressed in black is riding a bike,man cloth grayness bicycle bike,0.72262645,0.475027871131897
A man is performing a trick on a bike,man produce trickery bike,0.8403355,0.541104963847569
There is no man dressed in black and riding a green bike,man cloth grayness bicycle warmer bike,0.40214676,0.4717657346474497
A black man in green is riding a bike,grayness man warmer bicycle bike,0.56646806,0.4887843211491903
A man is performing stunts on a green bicycle,man produce trickery warmer bicycle,0.6370045,0.467586878935496
A man is performing a trick on a green bicycle,man produce trickery warmer bicycle,0.6611457,0.49621089920401573
