OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A group of people is on a mountain,group persona mountain,0.7039201,0.5615501837296919
"A man, a woman and two girls are walking on the beach",man man two youth walkway lake,0.41247684,0.44075855016708376
Four people are walking on the beach,quarter persona walkway lake,0.35597923,0.3505910684665044
"A man, a woman and two girls are sitting on the beach",man man two youth sit lake,0.54090273,0.482990120586596
A schoolgirl with a black bag is on a crowded train,student grey bag crowd train,0.5155046,0.5721142397207373
A girl with a black bag is on a crowded train,youth grey bag crowd train,0.4823966,0.5205561183393002
There is no girl with a black bag on a crowded train,youth grey bag crowd train,0.36700174,0.5176139053176431
A cramped black train is on the bag of a girl,tense grey train bag youth,0.64940476,0.5772142012914022
An Asian woman in a crowd is carrying a black bag,ethnos man crowd pulling grey bag,0.3579275,0.461175842417611
An Asian woman in in the midst of many people is carrying a black bag,ethnos man mean multinomial persona pulling grey bag,0.324383,0.42944486553852373
An Asian woman in a crowd is not carrying a black bag,ethnos man crowd pulling grey bag,0.057357393,0.4743254498431557
A dog is chasing another and is holding a stick in its mouth,dog pursue still keeping rod jaw,0.5399057,0.543945168194018
A dog is chasing another and is holding a piece of wood in its mouth,dog pursue still keeping piece timber jaw,0.6575749,0.5599286393685774
There is no dog chasing another or holding a stick in its mouth,dog pursue still keeping rod jaw,0.4812409,0.5140072075944198
A dog is chasing a stick and holding another dog in its mouth,dog pursue rod keeping still dog jaw,0.65695035,0.5153810560703278
Two dogs are running and carrying a toy in their mouths,two dog running pulling toy jaw,0.9097965,0.5832580129305521
Two dogs are running and carrying an object in their mouths,two dog running pulling subject jaw,0.84413975,0.564880477057563
There is no dog running and carrying an object in its mouth,dog running pulling subject jaw,0.11562677,0.5548135918729445
A dirty soccer ball is rolling into a goal net,dirt footballer ball revolve score net,0.70360684,0.472733606894811
A soccer ball is rolling into a goal net,footballer ball revolve score net,0.7064885,0.48042095452547073
A soccer ball is not rolling into a goal net,footballer ball revolve score net,0.27888474,0.48212960888357725
A person who plays soccer is kicking a ball into the goal,persona playing footballer kick ball score,0.7061969,0.541316735117059
A soccer player is kicking a ball into the goal,footballer playing kick ball score,0.6838897,0.5563613511621952
A soccer player is kicking a ball out of the goal,footballer playing kick ball score,0.70190066,0.5758727298063391
A man is resting on a chair and rubbing his eyes,man rest sit dirtying vista,0.7063215,0.5224519305759006
A man is sitting on a chair and rubbing his eyes,man sit sit dirtying vista,0.6656183,0.511648933092753
There is no man sitting on a chair and rubbing his eyes,man sit sit dirtying vista,0.35029197,0.5166043984262567
A man with tattoos is lounging on a couch and holding a pencil,man trauma lodging bed keeping stylus,0.7069764,0.5128416958309355
A tattooed man is on a sofa and is holding a pencil,pinniped man bed keeping stylus,0.7045768,0.5011630535125733
A man with tattoos is lounging on a couch and is looking for a pencil,man trauma lodging bed looking stylus,0.76503253,0.5635115737500398
A man with tattoos is holding a couch with a pencil,man trauma keeping bed stylus,0.6980808,0.5537846982479095
A brown and white dog is running through the tall grass,brown blue dog running long grass,0.8888905,0.5532675981521606
A brown and white dog is moving through the wild grass,brown blue dog move brute grass,0.75262773,0.5379476266748765
A brown and white dog is resting in the grass,brown blue dog rest grass,0.7971035,0.5614208340644836
A white and tan dog is running through the tall and green grass,blue brown dog running long blue grass,0.8313061,0.523084944486618
A white and tan dog is running through a field,blue brown dog running field,0.80883133,0.5422772884368896
A black and tan dog is running through the low and green grass,grey brown dog running lower blue grass,0.86601585,0.5506944417953491
A man with paint covered clothes is sitting outside in a busy area writing something,man colouring enclose garment sit outside tense field writ matter,0.72262806,0.41395015757659387
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man attire garment enclose colouring sit outside tense field writ matter,0.67550063,0.45202004058020456
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man attire garment enclose colouring sit outside tense field writ matter,0.31402063,0.45075806478659314
A sitting man is busy writing something in an area covered by paint,sit man tense writ matter field enclose colouring,0.48601687,0.4119215273857117
A man is sitting near a bike and is writing a note,man sit near bike writ notice,0.78751624,0.560503573794114
A man is standing near a bike and is writing on a piece paper,man standing near bike writ piece paper,0.91072726,0.571135166016492
There is no man writing a note near a bike,man writ notice near bike,0.27807856,0.5450212247669697
A group of scouts are hiking through the grass,group asker traveling grass,0.68143356,0.5922652184963226
A group of explorers are walking through the grass,group traveller walkway grass,0.7485423,0.5082649476826191
A group of scouts are camping in the grass,group asker lodging grass,0.64518,0.5662896196047466
Some people are walking,persona walkway,0.5889448,0.33387777635029386
People are walking,persona walkway,0.6248564,0.33323432008425397
Some people are standing,persona standing,0.8960327,0.46285274624824524
Two men are taking a break from a trip on a snowy road,two male keeping break voyage cold road,0.8000189,0.5646797333444867
Two men are taking a break from a trip on a road covered by snow,two male keeping break voyage road enclose cloud,0.6919493,0.4998389482498169
Two men are walking on a snowy road,two male walkway cold road,0.7431922,0.48834455013275146
Two men are breaking into a car during a trip on a snowy road,two male smash car voyage cold road,0.8940903,0.5378751646388661
Two men are holding bikes and standing on the side of a road covered of snow,two male keeping bike standing side road enclose cloud,0.82635164,0.5073854724566141
Two men with bikes are on the side of a snowy road,two male bike side cold road,0.873016,0.5697284497712788
Two men with cars are on the side of a snowy road,two male automobile side cold road,0.85891926,0.5575885082546034
Two men are holding fishing poles and fishing tackle,two male keeping fish rod fish deal,0.84448767,0.5011367835104465
Two men are holding fishing poles,two male keeping fish rod,0.86954725,0.5047226439822804
Two men are not holding fishing poles,two male keeping fish rod,0.34902444,0.5131947050491968
Two men are standing near the water and are holding fishing poles,two male standing near wetter keeping fish rod,0.9076318,0.5440041214227677
Two men are standing near the water and are holding tools used for fishing,two male standing near wetter keeping equipment reuse fish,0.89549464,0.5385759317356608
There is no man standing near the water and holding fishing poles,man standing near wetter keeping fish rod,0.41010383,0.5438435328634161
Two men are holding some water standing near fishing poles,two male keeping wetter standing near fish rod,0.90727293,0.5060079296429952
The helmeted girl is perching on a bike,chapeau youth inclining bike,0.6440626,0.5308488845825196
The girl with a helmet is perching on a bike,youth chapeau inclining bike,0.6163703,0.5338349938392639
The helmeted girl is riding a bike,chapeau youth ride bike,0.75414187,0.5245639284451803
A woman is performing a trick on a ramp with a bicycle,man performing gimmick stairway bicycle,0.43486395,0.5016904379192152
A woman is jumping with a bicycle,man jumping bicycle,0.6822907,0.5521290123462677
A woman is performing a trick on a ramp with a car,man performing gimmick stairway car,0.5024247,0.4837844685504311
A blonds girl is surfing,brown youth sail,0.47799414,0.49793890449735856
A blond girl is riding the waves,brown youth ride wave,0.66160786,0.5116455500776117
A blond girl is looking at the waves,brown youth looking wave,0.52122265,0.5413347085316976
A blond girl waves while she is riding,brown youth wave ride,0.47622064,0.5205908616383871
A lady is surfing and riding a wave,servant sail ride wave,0.65970135,0.5146486510833105
A woman is surfing,man sail,0.3562773,0.4209287464618683
A boy is surfing and riding a wave,boy sail ride wave,0.94136834,0.5635080536206564
Two children and an adult are standing next to a tree limb,two youth adulthood standing following timber thigh,0.67417955,0.4958182828766959
Three people are standing next to a tree limb,two persona standing following timber thigh,0.6365415,0.49326352030038834
Two children and an adult are not standing next to a tree limb,two youth adulthood standing following timber thigh,0.302892,0.5111609914086082
Two children are hanging on a large branch,two youth edging largeness division,0.53120977,0.3847347656885783
Two children are climbing a tree,two youth ascent timber,0.8000269,0.42568952387029474
There is no child hanging on a large branch,pet edging largeness division,0.11758907,0.3831600824991862
A man dressed in black is riding a bike,man dress grey ride bike,0.82102424,0.5499643427985055
A man is performing a trick on a bike,man performing gimmick bike,0.9169731,0.5474323843206678
There is no man dressed in black and riding a green bike,man dress grey ride blue bike,0.4803011,0.5373650623692406
A black man in green is riding a bike,grey man blue ride bike,0.8454199,0.5531627280371529
A man is performing stunts on a green bicycle,man performing stakes blue bicycle,0.70852345,0.5585934051445552
A man is performing a trick on a green bicycle,man performing gimmick blue bicycle,0.7307374,0.5351115241646767
There is no man performing a trick on a green bicycle,man performing gimmick blue bicycle,0.393362,0.5336157539311577
A boy is holding a squirt gun,boy keeping squelch firearm,0.8006562,0.481726070245107
A child is holding a squirt gun,pet keeping squelch firearm,0.6041379,0.3991523345311483
There is no child holding a squirt gun,pet keeping squelch firearm,0.26434067,0.4119166024029255
A laughing child is holding a water gun and getting sprayed with water,laugh pet keeping wetter firearm obtain pour wetter,0.5341753,0.47252778384996497
A child with a gun that sprays water is laughing and getting hit by other boys,pet firearm pour wetter laugh obtain hit male,0.7315143,0.49514476840312666
There is no child holding a water gun or getting sprayed with water,pet keeping wetter firearm obtain pour wetter,0.2186607,0.4401400333101099
Two brown dogs are fighting over a red ball and are playing in the grass,two brown dog fighting yellow ball playing grass,0.9195845,0.5902633666992188
