OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
Various customers are eating in a crowded restaurant with purple lights,variety audience eating folk restaurant color fire,0.68254846,0.4752010570632087
Few people are eating at red tables in a restaurant without lights,folk eating color page restaurant lack fire,0.6420646,0.4579143116348668
A purple crowd of people is eating on various red lit restaurant tables,color folk folk eating variety color fire restaurant page,0.6331604,0.41945223103870044
A motorcycle rider is standing up on the seat of a white motorcycle,bike traveller standing bed color bike,0.44406968,0.49603028893470763
A motorcycle is riding standing up on the seat of the vehicle,bike bike standing bed automobile,0.52076095,0.5416081512675566
No motorcycle rider is standing up on the seat of a motorcycle,bike traveller standing bed bike,0.3948085,0.49043674932585823
Someone is on a black and white motorcycle and is standing on the seat,somebody color color bike standing bed,0.37343985,0.5326211661100387
A rider is on a black and white bike and is standing on the seat,traveller color color bike standing bed,0.4281026,0.5020790831609205
Nobody is on a motorcycle and is standing on the seat,somebody bike standing bed,0.38312155,0.5358946124712626
A motorcyclist is riding a motorbike dangerously along a roadway,bike bike bike horrify whole route,0.65474343,0.5065218833359805
A motorcyclist is riding a motorbike along a roadway,bike bike bike whole route,0.64307094,0.5313547783427768
There is no motorcyclist riding a motorbike along a roadway,bike bike bike whole route,0.40077898,0.5151968033690202
A man with a helmet painted red is riding a blue motorcycle down the road,man cape color color bike color bike road,0.6804128,0.48349776475325873
A motorcyclist with a red helmet is riding a blue motorcycle down the road,bike color cape bike color bike road,0.60708094,0.49062506012294604
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,bike lack cape hope color bike approach road,0.73243463,0.4989125107725461
A dog is catching a stick in the air and another is watching,pet holding clinch air someone visualize,0.44243363,0.4976949721574783
A dog is leaping high in the air and another is watching,pet jump ascendancy air someone visualize,0.6254103,0.46659915504001437
There is no dog leaping in the air,pet jump air,0.2579745,0.5278785775105158
Two dogs are playing by a tree,two pet game bush,0.7067334,0.48566409132697363
Two dogs are playing by a plant,two pet game equipment,0.6104865,0.44866165247830475
Two dogs are sleeping by a tree,two pet bed bush,0.5750848,0.4697327559644526
A girl in white is dancing,student color pretending,0.21320905,0.38031175136566164
A girl is wearing white clothes and is dancing,student wear color apparel pretending,0.27303958,0.4243486007054647
There is no girl in white dancing,student color pretending,0.14270578,0.387735133821314
The dancer is dancing in front of the sound equipment,designer pretending forepart audio equipment,0.2342534,0.46663614932228537
The blond girl is dancing in front of the sound equipment,color student pretending forepart audio equipment,0.22107777,0.4647141318572195
The blond girl is dancing behind the sound equipment,color student pretending forepart audio equipment,0.23998182,0.4133811347624835
The equipment in front of the blond dancing girl is sound,equipment forepart color pretending student audio,0.3506084,0.47373240245015996
The children of a family are patiently playing and waiting,offspring family stamina game hope,0.54610354,0.5060797509025124
The children of a family are playing and waiting,offspring family game hope,0.69891953,0.4912160336971283
There are no children playing and waiting,offspring game hope,0.1550672,0.40399716659025714
Three Asian kids are dancing and a serious man is looking,two ocean offspring pretending seriousness man looking,0.41164088,0.3974903083982922
Three Asian kids are dancing and a man is looking,two ocean offspring pretending man looking,0.36589617,0.40256067448192173
Three Asian kids are dancing and there is no man looking,two ocean offspring pretending man looking,0.16736177,0.4164535371880782
An Asian man is dancing and three kids are looking,ocean man pretending two offspring looking,0.35350612,0.40871718525886536
A woman is wearing an Egyptian hat on her head,someone wear estrogen cape heading,0.48948115,0.4761524001757304
A woman is wearing an Egyptian headdress,someone wear estrogen cape,0.46202862,0.4787316819032033
A woman is wearing an Indian headdress,someone wear index cape,0.4787416,0.4529451032479604
An Egyptian is wearing a woman's headdress,estrogen wear someone cape,0.4199742,0.5241389061723437
The woman is wearing glasses and a black headdress,someone wear visualize color cape,0.45609444,0.421078364054362
The woman with a black hat is wearing sunglasses,someone color cape wear balcony,0.4042192,0.38135741863931927
The woman is not wearing glasses or a headdress,someone wear visualize cape,0.27658528,0.42812244806970867
The black woman is wearing glasses over the headdress,color someone wear visualize cape,0.4173785,0.44421592156092327
A hiker is on top of the mountain and is doing a joyful dance,traveller overtop mountain upset run,0.4154749,0.5672502232634503
A hiker is on top of the mountain and is dancing,traveller overtop mountain pretending,0.5982413,0.5208407577715422
There is no hiker dancing on top of the mountain,traveller pretending overtop mountain,0.41822237,0.49357861942715114
A man is on a rock high above some trees and is standing in an uncomfortable position,man rock ascendancy bush standing discontent situation,0.7279404,0.4551405246768679
A man is on a rock high above some trees and is standing in a strange position,man rock ascendancy bush standing horrify situation,0.6825136,0.46722871506655655
There is no man on a rock high above some trees standing in a strange position,man rock ascendancy bush standing horrify situation,0.45743197,0.4608596058992239
A cowgirl is riding a brown horse and is cornering a barrel,cow bike color cow turning container,0.48887408,0.5425205260515213
A cowgirl is riding a horse and corners a barrel,cow bike cow round container,0.5352819,0.5362886562943459
A cowboy is riding a horse and cornering a barrel,cow bike cow turning container,0.45023763,0.5542621687054634
A cowgirl is riding a barrel near a horse in the corner,cow bike container approach cow round,0.56923646,0.5532828475299635
The brown horse is very near a red barrel at the rodeo,color cow approach color container bike,0.5014983,0.4642341865433587
The brown horse is near a red barrel at the rodeo,color cow approach color container bike,0.5080003,0.45183537637486176
The brown horse is far from a red barrel at the rodeo,color cow leave color container bike,0.5064785,0.465529869000117
A boy is standing in the cold water,boy standing cold wetter,0.8382426,0.581536740064621
A boy is standing in the water,boy standing wetter,0.779819,0.5703967392444611
A boy is standing outside the water,boy standing leave wetter,0.7887062,0.4922606728293679
The kid is swimming through the blue ocean,bit fishing color ocean,0.57482165,0.4514688154061635
The boy is wading through the blue ocean,boy wandering color ocean,0.81756115,0.5599364454929645
The boy is sitting near the blue ocean,boy bed approach color ocean,0.67466974,0.45409197073716384
A skilled man is playing a guitar on stage,ability man game cigarette stage,0.42979896,0.47188699671200346
A man is playing a guitar on stage,man game cigarette stage,0.46066958,0.48447281618913013
There is no man playing a guitar on stage,man game cigarette stage,0.22391263,0.48434056227023786
A person has blonde and flyaway hair and is playing a guitar,someone color flight hair game cigarette,0.41788107,0.5061135543020148
A guitarist has blonde and flyaway hair,cigarette color flight hair,0.47542137,0.4785989671945572
A bald person is playing a guitar,chasten someone game cigarette,0.30615476,0.4583255300919215
Several children are sitting down and have their knees raised,variety offspring bed thigh ascendancy,0.372598,0.358035941918691
Several children are lying down and are raising their knees,variety offspring pretending ascendancy thigh,0.4133647,0.3742871974643908
Several children are standing up,variety offspring standing,0.7058856,0.38090787993537056
Two young girls are sitting on the ground,two young offspring bed country,0.40798056,0.4325448657785143
Two girls are sitting on the ground,two offspring bed country,0.3442903,0.3951497773329417
Two girls are lying on the ground,two offspring pretending country,0.16349685,0.3805685822780316
A nude lady is walking in front of many people in body paint,open ruler wandering forepart whole folk bone color,0.17628089,0.4349929392337799
A nude lady is walking in front of a crowd in body paint,open ruler wandering forepart folk bone color,0.13249533,0.4571972517740159
There is no lady walking in body paint in front of a crowd ,ruler wandering bone color forepart folk,0.13442355,0.4773861885070801
A nude crowd in body paint is walking in front of a lady ,open folk bone color wandering forepart ruler,0.18610343,0.4599437231109256
"A young, topless woman is covered in paint",news overtop someone enclosing color,0.32967588,0.43009379506111145
A topless girl is covered in paint,overtop student enclosing color,0.3483647,0.4325726906458537
"An old, topless woman is covered in paint",ancestor overtop someone enclosing color,0.25455165,0.3930461794137955
A group of people is near the ocean,gang folk approach ocean,0.74209964,0.5169650961955389
A crowd of people is near the water,folk folk approach wetter,0.42801648,0.46076183517773944
A crowd of people is far from the water,folk folk leave wetter,0.5627768,0.5108451017966638
A group of children in uniforms is standing at a gate and one is kissing the mother,gang offspring apparel standing entryway someone love father,0.4155632,0.48662845151765005
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,gang offspring wear apparel hope entryway someone love father,0.39661878,0.47356106440226237
A group of children in uniforms is standing at a gate and there is no one kissing the mother,gang offspring apparel standing entryway someone love father,0.27777052,0.5170306126276653
A group of mothers in uniforms is standing near the children and one is kissing the gate,gang father apparel standing approach offspring someone love entryway,0.36217254,0.46702780600251825
A man is in a parking lot and is playing tennis against a large wall,man automobile excess game technology whole roof,0.43723094,0.4365994225848805
A lone man is in a parking lot and is playing tennis against a large wall,quiet man automobile excess game technology whole roof,0.5594281,0.436303714911143
A man is in a parking lot and is playing tennis against a friend,man automobile excess game technology acquaint,0.47344634,0.43009990737551734
A man is pointing at a silver sedan,man indication color date,0.25289136,0.45024511714776355
A man is pointing at a car,man indication car,0.8845636,0.5669598579406738
There is no man pointing at a car,man indication car,0.3431542,0.529644868590615
A group of people is on a beach,gang folk ocean,0.51017666,0.4336331215771762
A group of people is near the sea,gang folk approach ocean,0.6988943,0.49621009329954785
A group of people is on a mountain,gang folk mountain,0.59232306,0.5202773105014454
"A man, a woman and two girls are walking on the beach",someone someone two offspring wandering ocean,0.4814429,0.3891667902469635
Four people are walking on the beach,two folk wandering ocean,0.7340156,0.4137063676660711
"A man, a woman and two girls are sitting on the beach",someone someone two offspring bed ocean,0.43353495,0.3536925971508026
A schoolgirl with a black bag is on a crowded train,student color baggage folk train,0.52681804,0.5269283792551827
A girl with a black bag is on a crowded train,student color baggage folk train,0.45545262,0.47967884689569473
There is no girl with a black bag on a crowded train,student color baggage folk train,0.33144078,0.4773159833515392
A cramped black train is on the bag of a girl,upset color train baggage student,0.5403503,0.5459896988338895
An Asian woman in a crowd is carrying a black bag,ocean someone folk baggage color baggage,0.310399,0.42426103704115925
An Asian woman in in the midst of many people is carrying a black bag,ocean someone means whole folk baggage color baggage,0.2967104,0.4586495472037274
An Asian woman in a crowd is not carrying a black bag,ocean someone folk baggage color baggage,0.32362348,0.440370864338345
A dog is chasing another and is holding a stick in its mouth,pet wandering someone holding clinch thigh,0.42057037,0.480232036113739
A dog is chasing another and is holding a piece of wood in its mouth,pet wandering someone holding part bush thigh,0.42893064,0.5131274109536951
There is no dog chasing another or holding a stick in its mouth,pet wandering someone holding clinch thigh,0.17129909,0.4629311144351959
A dog is chasing a stick and holding another dog in its mouth,pet wandering clinch holding someone pet thigh,0.4270643,0.4498768704278128
Two dogs are running and carrying a toy in their mouths,two pet running baggage game thigh,0.61053723,0.5266546408335367
Two dogs are running and carrying an object in their mouths,two pet running baggage property thigh,0.5991336,0.5004416075017717
There is no dog running and carrying an object in its mouth,pet running baggage property thigh,0.13584734,0.5136584920041701
A dirty soccer ball is rolling into a goal net,rubbish game gun turning heading direct,0.38221693,0.39451873964733547
A soccer ball is rolling into a goal net,game gun turning heading direct,0.34519097,0.42552806224141804
A soccer ball is not rolling into a goal net,game gun turning heading direct,0.16578801,0.42056056261062624
A person who plays soccer is kicking a ball into the goal,someone game game jump gun heading,0.47111627,0.43937024143007064
A soccer player is kicking a ball into the goal,game game jump gun heading,0.42170817,0.36913582881291707
A soccer player is kicking a ball out of the goal,game game jump gun heading,0.4318847,0.3887678124010563
A man is resting on a chair and rubbing his eyes,man quiet bed friction visualize,0.68664753,0.48970553454230814
A man is sitting on a chair and rubbing his eyes,man bed bed friction visualize,0.5434742,0.42471928631558137
There is no man sitting on a chair and rubbing his eyes,man bed bed friction visualize,0.2583844,0.4456403785281711
A man with tattoos is lounging on a couch and holding a pencil,man hairstyle indulging bed holding manuscript,0.73222065,0.5209467240742275
A tattooed man is on a sofa and is holding a pencil,lace man bed holding manuscript,0.72691655,0.5325400796201494
A man with tattoos is lounging on a couch and is looking for a pencil,man hairstyle indulging bed looking manuscript,0.7195836,0.5624769563260286
A man with tattoos is holding a couch with a pencil,man hairstyle holding bed manuscript,0.75951004,0.5438613146543503
A brown and white dog is running through the tall grass,color color pet running ascendancy bush,0.6557939,0.4170132593104714
A brown and white dog is moving through the wild grass,color color pet movement animal bush,0.65600336,0.4502388729768641
A brown and white dog is resting in the grass,color color pet quiet bush,0.61895627,0.4768468181292216
A white and tan dog is running through the tall and green grass,color color pet running ascendancy environment bush,0.64619315,0.40855471654371783
A white and tan dog is running through a field,color color pet running sector,0.41459277,0.4660862644513448
A black and tan dog is running through the low and green grass,color color pet running reduce environment bush,0.53072226,0.4638099282979965
A man with paint covered clothes is sitting outside in a busy area writing something,man color enclosing apparel bed leave laborer sector manuscript somebody,0.5590563,0.3988135201590402
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man wear apparel enclosing color bed leave laborer sector manuscript somebody,0.6089519,0.45082814377896924
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man wear apparel enclosing color bed leave laborer sector manuscript somebody,0.22064227,0.44466383116585867
A sitting man is busy writing something in an area covered by paint,bed man laborer manuscript somebody sector enclosing color,0.64453864,0.4121131052573522
A man is sitting near a bike and is writing a note,man bed approach bike manuscript remember,0.6882671,0.4978921247853173
A man is standing near a bike and is writing on a piece paper,man standing approach bike manuscript part paper,0.86219203,0.5346004991304307
There is no man writing a note near a bike,man manuscript remember approach bike,0.31745684,0.5240015029907227
A group of scouts are hiking through the grass,gang investigator wandering bush,0.73672414,0.5491789664540973
A group of explorers are walking through the grass,gang investigator wandering bush,0.6436738,0.5486234852245876
A group of scouts are camping in the grass,gang investigator convent bush,0.4674517,0.48786977529525755
Some people are walking,folk wandering,0.7875349,0.3914877672990163
People are walking,folk wandering,0.7860504,0.43853600025177003
Some people are standing,folk standing,0.9464277,0.4473451276620229
Two men are taking a break from a trip on a snowy road,two folk holding break traveller cold road,0.5798234,0.5232969278639014
Two men are taking a break from a trip on a road covered by snow,two folk holding break traveller road enclosing cold,0.55844355,0.47113253061587995
Two men are walking on a snowy road,two folk wandering cold road,0.7535441,0.5247167817183903
Two men are breaking into a car during a trip on a snowy road,two folk destruction car traveller cold road,0.736335,0.4866058048994645
Two men are holding bikes and standing on the side of a road covered of snow,two folk holding bike standing page road enclosing cold,0.71523523,0.47919249534606934
Two men with bikes are on the side of a snowy road,two folk bike page cold road,0.6615013,0.5186298771908409
Two men with cars are on the side of a snowy road,two folk automobile page cold road,0.63464916,0.50527339546304
Two men are holding fishing poles and fishing tackle,two folk holding fishing pitch fishing resolve,0.72826177,0.4800807684659958
Two men are holding fishing poles,two folk holding fishing pitch,0.7014731,0.4821613376790827
Two men are not holding fishing poles,two folk holding fishing pitch,0.18279657,0.48932203153769177
Two men are standing near the water and are holding fishing poles,two folk standing approach wetter holding fishing pitch,0.82350755,0.49168500006198884
Two men are standing near the water and are holding tools used for fishing,two folk standing approach wetter holding equipment utilize fishing,0.8397255,0.4896209576855535
There is no man standing near the water and holding fishing poles,man standing approach wetter holding fishing pitch,0.37998775,0.5176061893764295
Two men are holding some water standing near fishing poles,two folk holding wetter standing approach fishing pitch,0.78448087,0.4456879993279775
The helmeted girl is perching on a bike,cape student indulging bike,0.6170222,0.5385259032249451
The girl with a helmet is perching on a bike,student cape indulging bike,0.5795902,0.5389026142656803
The helmeted girl is riding a bike,cape student bike bike,0.5966356,0.510293185710907
A woman is performing a trick on a ramp with a bicycle,someone executive entice pavement bike,0.3762529,0.4814314371661136
A woman is jumping with a bicycle,someone jump bike,0.76474977,0.5369770765304566
A woman is performing a trick on a ramp with a car,someone executive entice pavement car,0.43162322,0.4740058528749566
A blonds girl is surfing,color student fishing,0.40233773,0.4384341571066115
A blond girl is riding the waves,color student bike wind,0.31224334,0.42907484553077
A blond girl is looking at the waves,color student looking wind,0.31281763,0.48130305111408234
A blond girl waves while she is riding,color student wind bike,0.3685335,0.42981921633084613
A lady is surfing and riding a wave,ruler fishing bike wind,0.4045113,0.4636046290397644
A woman is surfing,someone fishing,0.40857983,0.43388362725575763
A boy is surfing and riding a wave,boy fishing bike wind,0.64697945,0.5054628600676855
Two children and an adult are standing next to a tree limb,two offspring ascendancy standing proceeding bush thigh,0.6148747,0.3877396168916122
Three people are standing next to a tree limb,two folk standing proceeding bush thigh,0.68832314,0.4399622045457363
Two children and an adult are not standing next to a tree limb,two offspring ascendancy standing proceeding bush thigh,0.2536415,0.4164287472764651
Two children are hanging on a large branch,two offspring enclosing whole division,0.35686308,0.37436268106102943
Two children are climbing a tree,two offspring jump bush,0.7215922,0.4045263745568015
There is no child hanging on a large branch,offspring enclosing whole division,0.102492794,0.3935539834201336
A man dressed in black is riding a bike,man garment color bike bike,0.78829086,0.5078125298023224
A man is performing a trick on a bike,man executive entice bike,0.7426853,0.5016062770571027
There is no man dressed in black and riding a green bike,man garment color bike environment bike,0.48327464,0.4813225136862861
A black man in green is riding a bike,color man environment bike bike,0.7997143,0.4789814693587167
A man is performing stunts on a green bicycle,man executive strike environment bike,0.54081607,0.4888845384120941
A man is performing a trick on a green bicycle,man executive entice environment bike,0.6251495,0.47463011741638184
There is no man performing a trick on a green bicycle,man executive entice environment bike,0.36316925,0.48692255160387826
A boy is holding a squirt gun,boy holding infuse gun,0.8981439,0.5574748240984403
A child is holding a squirt gun,offspring holding infuse gun,0.8091719,0.4622560271195003
There is no child holding a squirt gun,offspring holding infuse gun,0.24802314,0.47044761578241984
A laughing child is holding a water gun and getting sprayed with water,smile offspring holding wetter gun reaching spreading wetter,0.6186676,0.48557418843974237
A child with a gun that sprays water is laughing and getting hit by other boys,offspring gun infuse wetter smile reaching strike offspring,0.5980197,0.47013125462191446
There is no child holding a water gun or getting sprayed with water,offspring holding wetter gun reaching spreading wetter,0.11465132,0.44713352756066754
Two brown dogs are fighting over a red ball and are playing in the grass,two color pet compete color gun game bush,0.57782215,0.4855148895927098
Two brown dogs are fighting over a red toy and are playing in the grass,two color pet compete color game game bush,0.6281462,0.499808739060941
