OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
People wearing costumes are scattering in a forest and are looking in different directions,person dressing attire dispersal wood looking differentiate itinerary,0.45799345,0.47108344848339373
People are looking at some costumes gathered in the vicinity of the forest,person looking attire unite vicinity wood,0.5621424,0.5436391887210664
A lone biker is jumping in the air,solo rider climb air,0.8220016,0.5519712567329407
"A biker is jumping in the air, alone",rider climb air solo,0.78253555,0.5765610062159024
There is no biker jumping in the air,rider climb air,0.3800925,0.5550264336846091
A man is jumping into an empty swimming pool,man climb hollow sailing cistern,0.54026866,0.4400714039802551
A man is jumping into an empty pool,man climb hollow cistern,0.4882913,0.4629199825800382
A man is jumping into a full pool,man climb perfect cistern,0.53582275,0.47222721576690674
The man's jumper is in the empty pool,person runner hollow cistern,0.41240105,0.5156781713167826
Four kids are doing backbends in the park,couple boy backlash parry,0.27834338,0.4179150015115738
Four children are doing backbends in the park,couple boy backlash parry,0.27053872,0.4237131103873253
Four children are doing backbends in the gym,couple boy backlash fitness,0.41264683,0.48259344895680745
Four girls are doing backbends and playing in the garden,couple boy backlash playacting grassland,0.4519711,0.4275741845369339
Four girls are doing backbends and playing outdoors,couple boy backlash playacting exterior,0.15082365,0.4367019954849692
Four girls are doing backbends and playing indoors,couple boy backlash playacting exterior,0.19989529,0.427534794106203
A man who is playing is running with the ball in his hands,man playacting running bulge hands,0.8344322,0.5424575477838516
A player is running with the ball,actor running bulge,0.6960391,0.42757904529571533
A player is throwing the ball,actor drubbing bulge,0.4017859,0.3186052391926448
Two groups of people are playing football,second gang person playacting club,0.22946249,0.3608102110716013
Two teams are competing in a football match,second crew competition club meet,0.3043846,0.37865275144577026
Two teams are competing in a baseball game,second crew competition boxing gambling,0.4956611,0.3774910935988793
Football is being played by two competing teams,fitness being playacting second competition crew,0.43693593,0.3725126624107361
Five children are standing in front of a wooden hut,pet boy standing forepart wood hearth,0.5758204,0.42250195145606995
Five children are standing in front of a hut made of wood,pet boy standing forepart hearth make wood,0.5899362,0.4462114033244905
Five children are standing in a wooden hut,pet boy standing wood hearth,0.6105298,0.4392452197415488
Five wooden stands are in front of each child's hut,pet wood standing forepart boy hearth,0.5476029,0.44336245357990267
Five kids are standing close together and one kid has a gun,pet boy standing close unite somebody boy rifle,0.44937277,0.4470446169376373
Five kids are standing close together and one kid has a weapon,pet boy standing close unite somebody boy weaponry,0.4746292,0.4356814140365237
Five kids are standing close together and none of the kids has a gun,pet boy standing close unite somebody boy rifle,0.25699744,0.4620872871442275
An old man is sitting in a field,age man sit field,0.8988465,0.5799168546994528
A man is sitting in a field,man sit field,0.9551341,0.6067821264266968
A man is running in a field,man running field,0.9571761,0.6020801424980163
A person is wearing a hat and is sitting on the grass,person dressing helm sit grassland,0.82995653,0.5567446682188246
A person is sitting in a field and is wearing a hat,person sit field dressing helm,0.86711,0.5825595329789555
There is no person wearing a hat and sitting on the grass,person dressing helm sit grassland,0.4085554,0.5363714098930359
A person is sitting and wearing a grass hat,person sit dressing grassland helm,0.8354151,0.5080121835072835
The current is being ridden by a group of friends in a raft,current being rider gang fellow vessel,0.42850363,0.5777299612760544
A group of friends are riding the current in a raft,gang fellow rider current vessel,0.3994732,0.5255269594490528
A group is not riding the current in a raft,gang rider current vessel,0.3795925,0.5357937599931445
This group of people is practicing water safety and wearing preservers,gang person experimentation wetter security dressing retainer,0.47612768,0.4208416626566932
Preservers are being worn by a group of people who are practicing water safety,retainer being wearable gang person experimentation wetter security,0.4477074,0.5088776421546936
Nobody is practicing water safety and wearing preservers,somebody experimentation wetter security dressing retainer,0.1494027,0.4183264620163861
A deer is jumping over a fence,goat climb fencing,0.52038187,0.5453002333641053
A deer is jumping over the enclosure,goat climb enclosure,0.44520417,0.5572714924812316
A deer isn't jumping over the fence,goat climb fencing,0.4039358,0.563208281993866
A wild deer is jumping a fence,animal goat climb fencing,0.515543,0.5217784751545299
A deer is jumping a fence,goat climb fencing,0.5650044,0.5642737547556559
There is no deer jumping fences,goat climb fencing,0.3919228,0.5579980552196503
People are walking outside a building that has many murals on it,person walk exterior building plenty canvas,0.6873177,0.548079064017848
People are walking outside the building that has several murals on it,person walk exterior building plenty canvas,0.68286955,0.5433585957476967
People are walking inside a building that has many murals on it,person walk exterior building plenty canvas,0.48611778,0.5179058470224079
Several people are in front of a building which is covered by colors,plenty person forepart building envelop color,0.53962684,0.4829865748232061
Several people are in front of a colorful building,plenty person forepart color building,0.5155416,0.47412404616673787
Nobody is in front of the colorful building,somebody forepart color building,0.17824979,0.5005028339532706
A boy is hitting a baseball,boy bump boxing,0.4259982,0.546599825223287
A child is hitting a baseball,boy bump boxing,0.33943278,0.5243976579772102
A child is missing a baseball,boy deficiency boxing,0.47140253,0.5062065853012933
A family is watching a little boy who is hitting a baseball,family seeing young boy bump boxing,0.51416403,0.5789240035745833
A family is watching a boy who is hitting a baseball,family seeing boy bump boxing,0.5032258,0.5966587103903294
A family is watching a little boy who is missing a baseball,family seeing young boy deficiency boxing,0.5786785,0.5699979265530905
A little boy is watching a family that is hitting a baseball,young boy seeing family bump boxing,0.5525192,0.5862602591514587
A large group of Asian people is eating at a restaurant,plenty gang aboriginal person feeding lieu,0.3005336,0.3495941899324718
A group of people from Asia is eating at a restaurant,gang person air feeding lieu,0.28949934,0.387945007532835
A small group of people is waiting to eat in a restaurant,young gang person wait feed lieu,0.41706425,0.4712599880165524
A group of people in a large Asian restaurant is eating,gang person plenty aboriginal lieu feeding,0.21883595,0.33370290931902435
Various people are eating at red tables in a crowded restaurant with purple lights,variety person feeding yellow panel crowd lieu yellow illumination,0.27548414,0.43465399990479153
Various customers are eating in a crowded restaurant with purple lights,variety audience feeding crowd lieu yellow illumination,0.36046818,0.44721525280099167
Few people are eating at red tables in a restaurant without lights,person feeding yellow panel lieu incompetent illumination,0.36487478,0.35836920271749084
A purple crowd of people is eating on various red lit restaurant tables,yellow crowd person feeding variety yellow illumination lieu panel,0.30028158,0.41162956538407697
A motorcycle rider is standing up on the seat of a white motorcycle,vehicle rider standing sit gray vehicle,0.38287464,0.5281910582592613
A motorcycle is riding standing up on the seat of the vehicle,vehicle rider standing sit vehicle,0.46861044,0.5589677235659432
No motorcycle rider is standing up on the seat of a motorcycle,vehicle rider standing sit vehicle,0.33856973,0.5188375886748818
Someone is on a black and white motorcycle and is standing on the seat,somebody gray gray vehicle standing sit,0.3451389,0.5519077390432358
A rider is on a black and white bike and is standing on the seat,rider gray gray bike standing sit,0.62278414,0.5803884040741694
Nobody is on a motorcycle and is standing on the seat,somebody vehicle standing sit,0.24573866,0.5246105551719665
A motorcyclist is riding a motorbike dangerously along a roadway,rider rider wheel threaten even passageway,0.666681,0.5202265490185131
A motorcyclist is riding a motorbike along a roadway,rider rider wheel even passageway,0.56559414,0.5219446169702631
There is no motorcyclist riding a motorbike along a roadway,rider rider wheel even passageway,0.2543515,0.5252815932035446
A man with a helmet painted red is riding a blue motorcycle down the road,man helm coloring yellow rider gray vehicle road,0.514745,0.5202865652416063
A motorcyclist with a red helmet is riding a blue motorcycle down the road,rider yellow helm rider gray vehicle road,0.50038326,0.5450346184813458
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,rider incompetent helm wait gray vehicle vicinity road,0.43866846,0.4676069404397692
A dog is catching a stick in the air and another is watching,pet catch shackle air second seeing,0.57867146,0.48852917850017546
A dog is leaping high in the air and another is watching,pet bounce height air second seeing,0.5426555,0.5050962943779794
There is no dog leaping in the air,pet bounce air,0.24009262,0.5103353460629781
Two dogs are playing by a tree,second pet playacting wood,0.45629007,0.4323129852612813
Two dogs are playing by a plant,second pet playacting plant,0.47125846,0.4304817120234172
Two dogs are sleeping by a tree,second pet bed wood,0.34159282,0.42932380871339276
A girl in white is dancing,boy gray playacting,0.18576911,0.3989538013935089
A girl is wearing white clothes and is dancing,boy dressing gray attire playacting,0.22659396,0.42022701104482013
There is no girl in white dancing,boy gray playacting,0.182623,0.3901898048140786
The dancer is dancing in front of the sound equipment,singer playacting forepart resound equipment,0.5041505,0.4617245528433058
The blond girl is dancing in front of the sound equipment,brown boy playacting forepart resound equipment,0.2206994,0.4339288920164108
The blond girl is dancing behind the sound equipment,brown boy playacting following resound equipment,0.28738552,0.43307073326671824
The equipment in front of the blond dancing girl is sound,equipment forepart brown playacting boy resound,0.287467,0.45420168042182923
The children of a family are patiently playing and waiting,boy family forbear playacting wait,0.72142637,0.4868572197462383
The children of a family are playing and waiting,boy family playacting wait,0.81635404,0.5316712898867471
There are no children playing and waiting,boy playacting wait,0.26350474,0.47766092690554535
Three Asian kids are dancing and a serious man is looking,triteness aboriginal boy playacting seriousness man looking,0.6183541,0.3622423509756724
Three Asian kids are dancing and a man is looking,triteness aboriginal boy playacting man looking,0.57710093,0.36769518965766546
Three Asian kids are dancing and there is no man looking,triteness aboriginal boy playacting man looking,0.3575974,0.37995878945697437
An Asian man is dancing and three kids are looking,aboriginal man playacting triteness boy looking,0.60137093,0.35764858268556143
A woman is wearing an Egyptian hat on her head,person dressing epitome helm chief,0.36962494,0.4427282549440861
A woman is wearing an Egyptian headdress,person dressing epitome helm,0.44527,0.4599033319033109
A woman is wearing an Indian headdress,person dressing index helm,0.4663471,0.4368087649345398
An Egyptian is wearing a woman's headdress,epitome dressing gender helm,0.52523816,0.5125715851783752
The woman is wearing glasses and a black headdress,person dressing glassware gray helm,0.51940906,0.4495280459523201
The woman with a black hat is wearing sunglasses,person gray helm dressing glassware,0.3970161,0.3990999062856038
The woman is not wearing glasses or a headdress,person dressing glassware helm,0.3484566,0.4000979781150818
The black woman is wearing glasses over the headdress,gray person dressing glassware helm,0.4722048,0.47563411667943
A hiker is on top of the mountain and is doing a joyful dance,traveller top mountain joy perform,0.59715897,0.605833189053969
A hiker is on top of the mountain and is dancing,traveller top mountain playacting,0.6608107,0.5457927485307058
There is no hiker dancing on top of the mountain,traveller playacting top mountain,0.40849736,0.525533048545613
A man is on a rock high above some trees and is standing in an uncomfortable position,man stone height wood standing discontent place,0.68390477,0.5102244776028854
A man is on a rock high above some trees and is standing in a strange position,man stone height wood standing astound place,0.6793837,0.5377750611305236
There is no man on a rock high above some trees standing in a strange position,man stone height wood standing astound place,0.38106537,0.5233460813760757
A cowgirl is riding a brown horse and is cornering a barrel,cager rider brown cows angle cistern,0.5115191,0.54172637516802
A cowgirl is riding a horse and corners a barrel,cager rider cows angle cistern,0.4505773,0.5061948994795481
A cowboy is riding a horse and cornering a barrel,bovine rider cows angle cistern,0.4110897,0.5343659309779897
A cowgirl is riding a barrel near a horse in the corner,cager rider cistern vicinity cows angle,0.51722634,0.49905203960158606
The brown horse is very near a red barrel at the rodeo,brown cows vicinity yellow cistern rider,0.53402317,0.4600328475236893
The brown horse is near a red barrel at the rodeo,brown cows vicinity yellow cistern rider,0.5511521,0.4530307932903892
The brown horse is far from a red barrel at the rodeo,brown cows close yellow cistern rider,0.42063832,0.4895034212815134
A boy is standing in the cold water,boy standing cool wetter,0.7585766,0.5731239169836044
A boy is standing in the water,boy standing wetter,0.779819,0.570396775007248
A boy is standing outside the water,boy standing exterior wetter,0.8056641,0.5191384012048895
The kid is swimming through the blue ocean,boy sailing gray air,0.4473999,0.4829300443331401
The boy is wading through the blue ocean,boy wandering gray air,0.379294,0.5154887942167429
The boy is sitting near the blue ocean,boy sit vicinity gray air,0.6107004,0.44864474875586374
A skilled man is playing a guitar on stage,specialist man playacting fiddle stage,0.6137908,0.45495087653398514
A man is playing a guitar on stage,man playacting fiddle stage,0.6038044,0.4406203883034842
There is no man playing a guitar on stage,man playacting fiddle stage,0.28719682,0.43906713724136354
A person has blonde and flyaway hair and is playing a guitar,person brown flee hair playacting fiddle,0.5576389,0.4771368584849618
A guitarist has blonde and flyaway hair,singer brown flee hair,0.60107225,0.4907546364344083
A bald person is playing a guitar,blind person playacting fiddle,0.51130605,0.4454497970067538
Several children are sitting down and have their knees raised,plenty boy sit arm rise,0.5612148,0.5015056133270264
Several children are lying down and are raising their knees,plenty boy pretending rise arm,0.32281217,0.4582458660006523
Several children are standing up,plenty boy standing,0.6480635,0.47598062455654144
Two young girls are sitting on the ground,second young boy sit floor,0.4220527,0.47429688618733334
Two girls are sitting on the ground,second boy sit floor,0.4270045,0.4471983151002364
Two girls are lying on the ground,second boy pretending floor,0.13541533,0.39904171725114185
A nude lady is walking in front of many people in body paint,blind person walk forepart plenty person organism coloring,0.57183224,0.47304734316739167
A nude lady is walking in front of a crowd in body paint,blind person walk forepart crowd organism coloring,0.5963783,0.5006159600757417
There is no lady walking in body paint in front of a crowd ,person walk organism coloring forepart crowd,0.24886584,0.505041840672493
A nude crowd in body paint is walking in front of a lady ,blind crowd organism coloring walk forepart person,0.64619666,0.49834206274577547
"A young, topless woman is covered in paint",young top person envelop coloring,0.3032075,0.4852191455223981
A topless girl is covered in paint,top boy envelop coloring,0.13610211,0.4650815214429583
"An old, topless woman is covered in paint",age top person envelop coloring,0.29746866,0.4729827432071461
A group of people is near the ocean,gang person vicinity air,0.51379865,0.4070846392558171
A crowd of people is near the water,crowd person vicinity wetter,0.76096654,0.46516939309927136
A crowd of people is far from the water,crowd person close wetter,0.40936798,0.5275120781018183
A group of children in uniforms is standing at a gate and one is kissing the mother,gang boy attire standing entrance somebody embrace month,0.534852,0.5153707220004156
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,gang boy dressing attire wait entrance somebody embrace month,0.4618224,0.5068325911249433
A group of children in uniforms is standing at a gate and there is no one kissing the mother,gang boy attire standing entrance somebody embrace month,0.4091519,0.538466215133667
A group of mothers in uniforms is standing near the children and one is kissing the gate,gang month attire standing vicinity boy somebody embrace entrance,0.377296,0.4842325065817152
A man is in a parking lot and is playing tennis against a large wall,man vehicle plenty playacting boxing plenty tower,0.47415325,0.42130231598149176
A lone man is in a parking lot and is playing tennis against a large wall,solo man vehicle plenty playacting boxing plenty tower,0.5246975,0.4340408372879028
A man is in a parking lot and is playing tennis against a friend,man vehicle plenty playacting boxing fellow,0.44781628,0.44472370261237737
A man is pointing at a silver sedan,man depicting gray present,0.3035491,0.47623944741029006
A man is pointing at a car,man depicting car,0.8704112,0.5423178239302202
There is no man pointing at a car,man depicting car,0.3587259,0.4936896860599518
A group of people is on a beach,gang person side,0.33720097,0.426636587489735
A group of people is near the sea,gang person vicinity sailing,0.6241748,0.4191500957195575
A group of people is on a mountain,gang person mountain,0.6283913,0.5591715953566812
"A man, a woman and two girls are walking on the beach",person person second boy walk side,0.42030114,0.435831207978098
Four people are walking on the beach,couple person walk side,0.5812266,0.42895629189231177
"A man, a woman and two girls are sitting on the beach",person person second boy sit side,0.4028542,0.4270924925804138
A schoolgirl with a black bag is on a crowded train,undergraduate gray luggage crowd train,0.54981494,0.5438596325762132
A girl with a black bag is on a crowded train,boy gray luggage crowd train,0.5008385,0.520318765193224
There is no girl with a black bag on a crowded train,boy gray luggage crowd train,0.43546176,0.5165164295364829
A cramped black train is on the bag of a girl,trouncing gray train luggage boy,0.43270445,0.5503331203209726
An Asian woman in a crowd is carrying a black bag,aboriginal person crowd takings gray luggage,0.5088775,0.41674506962299346
An Asian woman in in the midst of many people is carrying a black bag,aboriginal person middle plenty person takings gray luggage,0.49195522,0.4456197779912215
An Asian woman in a crowd is not carrying a black bag,aboriginal person crowd takings gray luggage,0.35130966,0.432921344325656
A dog is chasing another and is holding a stick in its mouth,pet hunt second keep shackle visage,0.45129406,0.4642147958278656
A dog is chasing another and is holding a piece of wood in its mouth,pet hunt second keep fraction wood visage,0.5434099,0.5044440491632982
There is no dog chasing another or holding a stick in its mouth,pet hunt second keep shackle visage,0.22091055,0.44760496020317075
A dog is chasing a stick and holding another dog in its mouth,pet hunt shackle keep second pet visage,0.47580582,0.4475065753573463
Two dogs are running and carrying a toy in their mouths,second pet running takings gimmick faeces,0.5539801,0.401462767805372
Two dogs are running and carrying an object in their mouths,second pet running takings stuff faeces,0.57453305,0.43721361458301544
There is no dog running and carrying an object in its mouth,pet running takings stuff visage,0.19542181,0.5083620117770301
A dirty soccer ball is rolling into a goal net,dirtying poker bulge wheel intention wire,0.35417578,0.39417487382888794
A soccer ball is rolling into a goal net,poker bulge wheel intention wire,0.19518319,0.38946669101715087
A soccer ball is not rolling into a goal net,poker bulge wheel intention wire,0.14754014,0.38625534623861313
A person who plays soccer is kicking a ball into the goal,person playacting poker drubbing bulge intention,0.2240257,0.3679113984107971
A soccer player is kicking a ball into the goal,poker actor drubbing bulge intention,0.11562374,0.32410814033614266
A soccer player is kicking a ball out of the goal,poker actor drubbing bulge intention,0.12255032,0.34912226702037613
A man is resting on a chair and rubbing his eyes,man relaxation sit drubbing blind,0.65685046,0.5191460753742018
A man is sitting on a chair and rubbing his eyes,man sit sit drubbing blind,0.57208365,0.5057749152183533
There is no man sitting on a chair and rubbing his eyes,man sit sit drubbing blind,0.54888344,0.5128784477710724
A man with tattoos is lounging on a couch and holding a pencil,man trauma tilling bed keep sharpener,0.511125,0.4779873490333557
A tattooed man is on a sofa and is holding a pencil,emboss man bed keep sharpener,0.5901423,0.4552385665121533
A man with tattoos is lounging on a couch and is looking for a pencil,man trauma tilling bed looking sharpener,0.64940083,0.5369285568594933
A man with tattoos is holding a couch with a pencil,man trauma keep bed sharpener,0.60471606,0.5030255983857548
A brown and white dog is running through the tall grass,brown gray pet running height grassland,0.71271205,0.49184195862876046
A brown and white dog is moving through the wild grass,brown gray pet going animal grassland,0.72136974,0.4932508236832089
A brown and white dog is resting in the grass,brown gray pet relaxation grassland,0.78143835,0.49549174308776855
A white and tan dog is running through the tall and green grass,gray brown pet running height gray grassland,0.6563933,0.4655367788814363
A white and tan dog is running through a field,gray brown pet running field,0.7222225,0.5146080176035563
A black and tan dog is running through the low and green grass,gray brown pet running lower gray grassland,0.76189995,0.5087996550968715
A man with paint covered clothes is sitting outside in a busy area writing something,man coloring envelop attire sit exterior busy region writing somebody,0.81361866,0.4646696337947139
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man dressing attire envelop coloring sit exterior busy region writing somebody,0.8302988,0.5000999660202952
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man dressing attire envelop coloring sit exterior busy region writing somebody,0.3247431,0.49695225498255563
A sitting man is busy writing something in an area covered by paint,sit man busy writing somebody region envelop coloring,0.8439193,0.4878808596859808
A man is sitting near a bike and is writing a note,man sit vicinity bike writing notice,0.92658615,0.5477226470646105
A man is standing near a bike and is writing on a piece paper,man standing vicinity bike writing fraction paper,0.9454865,0.5517929738218134
There is no man writing a note near a bike,man writing notice vicinity bike,0.34626436,0.5387866981327534
A group of scouts are hiking through the grass,gang inquirer walk grassland,0.7917533,0.5170661099255085
A group of explorers are walking through the grass,gang inquirer walk grassland,0.8159679,0.5172261968255043
A group of scouts are camping in the grass,gang inquirer anchorage grassland,0.5497837,0.47412192470887127
Some people are walking,person walk,0.9448568,0.4895935654640198
People are walking,person walk,0.97059983,0.5041054725646973
Some people are standing,person standing,0.9543632,0.48258690039316815
Two men are taking a break from a trip on a snowy road,second person takings break itinerary cloud road,0.573205,0.4926244047555057
Two men are taking a break from a trip on a road covered by snow,second person takings break itinerary road envelop cloud,0.57809865,0.45090662516080415
Two men are walking on a snowy road,second person walk cloud road,0.62210107,0.46936264634132385
Two men are breaking into a car during a trip on a snowy road,second person break car itinerary cloud road,0.5832231,0.45776132020083343
Two men are holding bikes and standing on the side of a road covered of snow,second person keep wheel standing side road envelop cloud,0.48637044,0.45114632226802687
Two men with bikes are on the side of a snowy road,second person wheel side cloud road,0.4475208,0.49001488560124445
Two men with cars are on the side of a snowy road,second person vehicle side cloud road,0.5627717,0.48710797648680837
Two men are holding fishing poles and fishing tackle,second person keep fishing pillar fishing catch,0.73067766,0.4333477055325228
Two men are holding fishing poles,second person keep fishing pillar,0.6894807,0.40975945194562274
Two men are not holding fishing poles,second person keep fishing pillar,0.3178985,0.4303307945911701
Two men are standing near the water and are holding fishing poles,second person standing vicinity wetter keep fishing pillar,0.72021735,0.4310235326940363
Two men are standing near the water and are holding tools used for fishing,second person standing vicinity wetter keep equipment apply fishing,0.7480169,0.44740375131368637
There is no man standing near the water and holding fishing poles,man standing vicinity wetter keep fishing pillar,0.4319984,0.4831878259068444
Two men are holding some water standing near fishing poles,second person keep wetter standing vicinity fishing pillar,0.73592484,0.38881911933422086
The helmeted girl is perching on a bike,helm boy tilling bike,0.4031546,0.5317821383476258
The girl with a helmet is perching on a bike,boy helm tilling bike,0.41298953,0.5255199186503887
The helmeted girl is riding a bike,helm boy rider bike,0.618217,0.5221720685561498
A woman is performing a trick on a ramp with a bicycle,person perform gimmick rim wheel,0.40881476,0.4877273870839013
A woman is jumping with a bicycle,person climb wheel,0.53382075,0.47679192423820493
A woman is performing a trick on a ramp with a car,person perform gimmick rim car,0.6552732,0.49944523639149135
A blonds girl is surfing,brown boy sailing,0.4087994,0.5196852021747165
A blond girl is riding the waves,brown boy rider wind,0.2591972,0.4908589937470176
A blond girl is looking at the waves,brown boy looking wind,0.1989254,0.5173623611529669
A blond girl waves while she is riding,brown boy wind rider,0.31352454,0.4881431112686793
A lady is surfing and riding a wave,person sailing rider sway,0.5996833,0.48281758565169114
A woman is surfing,person sailing,0.58829343,0.46452738841374713
A boy is surfing and riding a wave,boy sailing rider sway,0.7475159,0.5134957891244155
Two children and an adult are standing next to a tree limb,second boy senior standing following wood arm,0.5811209,0.4791674822568893
Three people are standing next to a tree limb,triteness person standing following wood arm,0.64183867,0.456208778752221
Two children and an adult are not standing next to a tree limb,second boy senior standing following wood arm,0.2635558,0.5034699922516233
Two children are hanging on a large branch,second boy enclosing plenty sect,0.30964583,0.3616647832095623
Two children are climbing a tree,second boy climb wood,0.69154954,0.47152662873268125
There is no child hanging on a large branch,boy enclosing plenty sect,0.15857676,0.41160890087485313
A man dressed in black is riding a bike,man dress gray rider bike,0.70729685,0.5415890174252647
A man is performing a trick on a bike,man perform gimmick bike,0.9132,0.5452986529895237
There is no man dressed in black and riding a green bike,man dress gray rider gray bike,0.49471095,0.5204500754674276
A black man in green is riding a bike,gray man gray rider bike,0.76954454,0.5273931835378919
A man is performing stunts on a green bicycle,man perform stymie gray wheel,0.429836,0.466657022635142
A man is performing a trick on a green bicycle,man perform gimmick gray wheel,0.4986288,0.4979756623506546
There is no man performing a trick on a green bicycle,man perform gimmick gray wheel,0.22064742,0.5109507686951581
A boy is holding a squirt gun,boy keep squelch rifle,0.7108214,0.5052166197981153
A child is holding a squirt gun,boy keep squelch rifle,0.61351585,0.4878408057349069
There is no child holding a squirt gun,boy keep squelch rifle,0.21992047,0.4836760958035787
