OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A person is wearing a hat and is sitting on the grass,someone apparel cloak seats lumber,0.47945035,0.4718545016489531
A person is sitting in a field and is wearing a hat,someone seats region apparel cloak,0.65790737,0.495845056242413
There is no person wearing a hat and sitting on the grass,someone apparel cloak seats lumber,0.18047443,0.47605203954797043
A person is sitting and wearing a grass hat,someone seats apparel lumber cloak,0.58156085,0.43700140342116356
The current is being ridden by a group of friends in a raft,current being run grouping familiar treadle,0.23274916,0.5433121269399469
A group of friends are riding the current in a raft,grouping familiar bike current treadle,0.31753004,0.4641193879975213
A group is not riding the current in a raft,grouping bike current treadle,0.39030206,0.47113755717873573
This group of people is practicing water safety and wearing preservers,grouping folk performing freshwater security apparel retainer,0.608832,0.4248789223757657
Preservers are being worn by a group of people who are practicing water safety,retainer being weary grouping folk performing freshwater security,0.5164672,0.49519936905966866
Nobody is practicing water safety and wearing preservers,someone performing freshwater security apparel retainer,0.25324857,0.4362707208184635
A deer is jumping over a fence,fox glide wall,0.37866795,0.5229273557662963
A deer is jumping over the enclosure,fox glide enclosing,0.39519012,0.4702390084664027
A deer isn't jumping over the fence,fox glide wall,0.2834538,0.5458861738443375
A wild deer is jumping a fence,animal fox glide wall,0.4794833,0.5057321245020087
A deer is jumping a fence,fox glide wall,0.40000176,0.5323884023560418
There is no deer jumping fences,fox glide wall,0.20340231,0.5173719167709351
People are walking outside a building that has many murals on it,folk going exterior build plenty mural,0.46977723,0.5440880091566789
People are walking outside the building that has several murals on it,folk going exterior build multiple mural,0.4920665,0.5496910935954044
People are walking inside a building that has many murals on it,folk going inwardness build plenty mural,0.45152092,0.49048179671877906
Several people are in front of a building which is covered by colors,multiple folk advance build covering colour,0.57508737,0.5357824407125774
Several people are in front of a colorful building,multiple folk advance colour build,0.51900184,0.47248861619404386
Nobody is in front of the colorful building,someone advance colour build,0.13226402,0.5088016639153162
A boy is hitting a baseball,boy hitting baseball,0.98440003,0.6304138435257806
A child is hitting a baseball,young hitting baseball,0.9460043,0.5728447172376845
A child is missing a baseball,young absence baseball,0.8042867,0.5448955231242709
A family is watching a little boy who is hitting a baseball,family watching young boy hitting baseball,0.9832208,0.6113361153337691
A family is watching a boy who is hitting a baseball,family watching boy hitting baseball,0.9768286,0.6459768526256084
A family is watching a little boy who is missing a baseball,family watching young boy absence baseball,0.9312291,0.5990098383691576
A little boy is watching a family that is hitting a baseball,young boy watching family hitting baseball,0.9763287,0.6112017333507538
A large group of Asian people is eating at a restaurant,plenty grouping foreigner folk eating repast,0.63144,0.3837552726268768
A group of people from Asia is eating at a restaurant,grouping folk story eating repast,0.5749633,0.3856713142659929
A small group of people is waiting to eat in a restaurant,young grouping folk wait comer repast,0.35720766,0.4361992985010147
A group of people in a large Asian restaurant is eating,grouping folk plenty foreigner repast eating,0.5923985,0.3676270008087158
Various people are eating at red tables in a crowded restaurant with purple lights,differ folk eating pink table plenty repast pink glow,0.53267425,0.47090403487284976
Various customers are eating in a crowded restaurant with purple lights,differ customer eating plenty repast pink glow,0.50805765,0.4756638156740289
Few people are eating at red tables in a restaurant without lights,folk eating pink table repast nonexistence glow,0.61750466,0.3959064613217893
A purple crowd of people is eating on various red lit restaurant tables,pink bunch folk eating differ pink glow repast table,0.55825967,0.4595751010853311
A motorcycle rider is standing up on the seat of a white motorcycle,bike traveler standing seats gray bike,0.57591724,0.5376485554795516
A motorcycle is riding standing up on the seat of the vehicle,bike bike standing seats automobile,0.66537297,0.55441293295692
No motorcycle rider is standing up on the seat of a motorcycle,bike traveler standing seats bike,0.4994475,0.5335169083931867
Someone is on a black and white motorcycle and is standing on the seat,someone gray gray bike standing seats,0.6380005,0.5749104589223861
A rider is on a black and white bike and is standing on the seat,traveler gray gray bike standing seats,0.67452395,0.5557733490353539
Nobody is on a motorcycle and is standing on the seat,someone bike standing seats,0.3714766,0.5710265636444092
A motorcyclist is riding a motorbike dangerously along a roadway,bike bike bike peril adjoin route,0.624526,0.4845264813174372
A motorcyclist is riding a motorbike along a roadway,bike bike bike adjoin route,0.6965783,0.5177733145262066
There is no motorcyclist riding a motorbike along a roadway,bike bike bike adjoin route,0.35771194,0.5045048117637634
A man with a helmet painted red is riding a blue motorcycle down the road,man helm dye pink bike gray bike road,0.5891888,0.5297583782154581
A motorcyclist with a red helmet is riding a blue motorcycle down the road,bike pink helm bike gray bike road,0.5585878,0.544799022052599
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,bike nonexistence helm wait gray bike vicinity road,0.69144136,0.47308546943323954
A dog is catching a stick in the air and another is watching,dog seizing whip air someone watching,0.8050925,0.5479180097579956
A dog is leaping high in the air and another is watching,dog glide elevation air someone watching,0.7268531,0.5669133506323162
There is no dog leaping in the air,dog glide air,0.29740614,0.5565945307413737
Two dogs are playing by a tree,till dog play lumber,0.6593065,0.4095879445473353
Two dogs are playing by a plant,till dog play vegetation,0.88598245,0.47257723049684003
Two dogs are sleeping by a tree,till dog bed lumber,0.5398004,0.3756432632605235
A girl in white is dancing,girl gray dancing,0.8529177,0.5436964167488946
A girl is wearing white clothes and is dancing,girl apparel gray apparel dancing,0.830148,0.4856270168508802
There is no girl in white dancing,girl gray dancing,0.45804107,0.505113935470581
The dancer is dancing in front of the sound equipment,dancing dancing advance tune equipment,0.8781692,0.5541991511980693
The blond girl is dancing in front of the sound equipment,pink girl dancing advance tune equipment,0.82701564,0.5459439859670752
The blond girl is dancing behind the sound equipment,pink girl dancing back tune equipment,0.8007,0.5148809472719829
The equipment in front of the blond dancing girl is sound,equipment advance pink dancing girl tune,0.67820597,0.5541656858780805
The children of a family are patiently playing and waiting,young family bravery play wait,0.77155995,0.5272385723450604
The children of a family are playing and waiting,young family play wait,0.9116466,0.5648583907347459
There are no children playing and waiting,young play wait,0.242444,0.49730426669120786
Three Asian kids are dancing and a serious man is looking,quarters foreigner young dancing tough man looking,0.72151864,0.4240204974224693
Three Asian kids are dancing and a man is looking,quarters foreigner young dancing man looking,0.7953398,0.4245590918204364
Three Asian kids are dancing and there is no man looking,quarters foreigner young dancing man looking,0.57334805,0.4348517623212602
An Asian man is dancing and three kids are looking,foreigner man dancing quarters young looking,0.8211402,0.4179004010032205
A woman is wearing an Egyptian hat on her head,woman apparel kip cloak chief,0.62118626,0.46094585210084915
A woman is wearing an Egyptian headdress,woman apparel kip hairpin,0.5755658,0.46891194581985474
A woman is wearing an Indian headdress,woman apparel domestic hairpin,0.51635826,0.43030773676358736
An Egyptian is wearing a woman's headdress,kip apparel woman hairpin,0.61165607,0.5247514963150024
The woman is wearing glasses and a black headdress,woman apparel sight gray hairpin,0.71202016,0.4782516732811928
The woman with a black hat is wearing sunglasses,woman gray cloak apparel crepuscule,0.66620326,0.4040333348162034
The woman is not wearing glasses or a headdress,woman apparel sight hairpin,0.35912535,0.44943507115046183
The black woman is wearing glasses over the headdress,gray woman apparel sight hairpin,0.63720775,0.4943450465798378
A hiker is on top of the mountain and is doing a joyful dance,traveler overtop mountain joy dance,0.84206045,0.6068412661552429
A hiker is on top of the mountain and is dancing,traveler overtop mountain dancing,0.91912216,0.5921836530461031
There is no hiker dancing on top of the mountain,traveler dancing overtop mountain,0.52051425,0.5648015029728413
A man is on a rock high above some trees and is standing in an uncomfortable position,man rubble elevation lumber standing displease position,0.65841484,0.4247360740389143
A man is on a rock high above some trees and is standing in a strange position,man rubble elevation lumber standing stranger position,0.6251554,0.4628152640966269
There is no man on a rock high above some trees standing in a strange position,man rubble elevation lumber standing stranger position,0.6085609,0.46789232492446897
A cowgirl is riding a brown horse and is cornering a barrel,girl bike gray cattle bending bar,0.6282819,0.5851168662309647
A cowgirl is riding a horse and corners a barrel,girl bike cattle quarters bar,0.6126852,0.5506559498608112
A cowboy is riding a horse and cornering a barrel,cager bike cattle bending bar,0.46331447,0.5359485149383545
A cowgirl is riding a barrel near a horse in the corner,girl bike bar vicinity cattle round,0.62816435,0.5347973555326462
The brown horse is very near a red barrel at the rodeo,gray cattle vicinity pink bar roleplay,0.5040488,0.4736103653907776
The brown horse is near a red barrel at the rodeo,gray cattle vicinity pink bar roleplay,0.50946975,0.4629392561159636
The brown horse is far from a red barrel at the rodeo,gray cattle long pink bar roleplay,0.39595214,0.4909760073611611
A boy is standing in the cold water,boy standing cold freshwater,0.886497,0.5631450873154861
A boy is standing in the water,boy standing freshwater,0.88206685,0.5523736693642356
A boy is standing outside the water,boy standing exterior freshwater,0.87920034,0.4940519332885742
The kid is swimming through the blue ocean,girl washing gray air,0.2469418,0.4295646995306015
The boy is wading through the blue ocean,boy wetting gray air,0.36736518,0.4746175706386566
The boy is sitting near the blue ocean,boy seats vicinity gray air,0.5134703,0.4191040311540876
A skilled man is playing a guitar on stage,skill man play gyration stage,0.59685194,0.4918448567390442
A man is playing a guitar on stage,man play gyration stage,0.629631,0.47841949646289533
There is no man playing a guitar on stage,man play gyration stage,0.31164443,0.4795638450554439
A person has blonde and flyaway hair and is playing a guitar,someone pink fly hair play gyration,0.5639281,0.5162932962179184
A guitarist has blonde and flyaway hair,conductor pink fly hair,0.5252293,0.5044047037760416
A bald person is playing a guitar,dull someone play gyration,0.57029,0.48268666366736096
Several children are sitting down and have their knees raised,multiple young seats bosom rising,0.5398347,0.4857560321688652
Several children are lying down and are raising their knees,multiple young fornicate rising bosom,0.5214292,0.4266206357214186
Several children are standing up,multiple young standing,0.8854858,0.4879339933395386
Two young girls are sitting on the ground,till young girl seats groundwork,0.70634997,0.4249649686472757
Two girls are sitting on the ground,till girl seats groundwork,0.6750126,0.3831382344166438
Two girls are lying on the ground,till girl fornicate groundwork,0.5361105,0.32382773075784954
A nude lady is walking in front of many people in body paint,nudity dame going advance plenty folk creature dye,0.30911943,0.47783084078268573
A nude lady is walking in front of a crowd in body paint,nudity dame going advance bunch creature dye,0.33352676,0.4977659128961109
There is no lady walking in body paint in front of a crowd ,dame going creature dye advance bunch,0.1237169,0.5262962422872844
A nude crowd in body paint is walking in front of a lady ,nudity bunch creature dye going advance dame,0.37131247,0.5002023918288094
"A young, topless woman is covered in paint",young overtop woman covering dye,0.65046877,0.5668867155909538
A topless girl is covered in paint,overtop girl covering dye,0.66974664,0.545968390428103
"An old, topless woman is covered in paint",oldster overtop woman covering dye,0.6666533,0.5202936214559218
A group of people is near the ocean,grouping folk vicinity air,0.39475274,0.3717533307416098
A crowd of people is near the water,bunch folk vicinity freshwater,0.69752157,0.42736866218703135
A crowd of people is far from the water,bunch folk long freshwater,0.3640506,0.49789716941969736
A group of children in uniforms is standing at a gate and one is kissing the mother,grouping young apparel standing gate someone betrothal mother,0.6173054,0.5046681145141865
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,grouping young apparel apparel wait gate someone betrothal mother,0.6044815,0.4882972971085579
A group of children in uniforms is standing at a gate and there is no one kissing the mother,grouping young apparel standing gate someone betrothal mother,0.37901676,0.5256690056093277
A group of mothers in uniforms is standing near the children and one is kissing the gate,grouping mother apparel standing vicinity young someone betrothal gate,0.7089714,0.4747219681739807
A man is in a parking lot and is playing tennis against a large wall,man automobile plenty play dancing plenty wall,0.5043963,0.47546637058258057
A lone man is in a parking lot and is playing tennis against a large wall,individuality man automobile plenty play dancing plenty wall,0.433515,0.4548348498344421
A man is in a parking lot and is playing tennis against a friend,man automobile plenty play dancing feint,0.4719866,0.44157001234236215
A man is pointing at a silver sedan,man indication coin till,0.35613564,0.4878637492656708
A man is pointing at a car,man indication car,0.8845636,0.5669598579406738
There is no man pointing at a car,man indication car,0.3431536,0.5296447331255133
A group of people is on a beach,grouping folk lake,0.32607824,0.4067429006099701
A group of people is near the sea,grouping folk vicinity mar,0.4376191,0.39742124506405424
A group of people is on a mountain,grouping folk mountain,0.6986325,0.5177899946769079
"A man, a woman and two girls are walking on the beach",husbandman woman make girl going lake,0.19304359,0.4273876339197159
Four people are walking on the beach,quarters folk going lake,0.353422,0.36804602362892846
"A man, a woman and two girls are sitting on the beach",husbandman woman make girl seats lake,0.29117793,0.40923298597335817
A schoolgirl with a black bag is on a crowded train,school gray bag plenty train,0.5458294,0.5692541634335238
A girl with a black bag is on a crowded train,girl gray bag plenty train,0.7257828,0.5718236193060875
There is no girl with a black bag on a crowded train,girl gray bag plenty train,0.48971424,0.561788748292362
A cramped black train is on the bag of a girl,weary gray train bag girl,0.7568084,0.5779019531450773
An Asian woman in a crowd is carrying a black bag,foreigner woman bunch bringing gray bag,0.68756354,0.49392712116241455
An Asian woman in in the midst of many people is carrying a black bag,foreigner woman middle plenty folk bringing gray bag,0.6260998,0.5126986727118492
An Asian woman in a crowd is not carrying a black bag,foreigner woman bunch bringing gray bag,0.5270318,0.5043410125531649
A dog is chasing another and is holding a stick in its mouth,dog pursue someone keeping whip stomach,0.7948226,0.5624208167979592
A dog is chasing another and is holding a piece of wood in its mouth,dog pursue someone keeping part lumber stomach,0.79400396,0.5368462179018103
There is no dog chasing another or holding a stick in its mouth,dog pursue someone keeping whip stomach,0.26432574,0.5415848995509901
A dog is chasing a stick and holding another dog in its mouth,dog pursue whip keeping someone dog stomach,0.7801784,0.5365919649600983
Two dogs are running and carrying a toy in their mouths,till dog running bringing game stomach,0.7356507,0.4934331476688385
Two dogs are running and carrying an object in their mouths,till dog running bringing stuff stomach,0.7500769,0.49865765704049003
There is no dog running and carrying an object in its mouth,dog running bringing stuff stomach,0.12738407,0.5646381518420052
A dirty soccer ball is rolling into a goal net,dirt footballer goal roving goal rede,0.6727048,0.4566672643025716
A soccer ball is rolling into a goal net,footballer goal roving goal rede,0.6032405,0.45437926054000854
A soccer ball is not rolling into a goal net,footballer goal roving goal rede,0.31919092,0.4531264620668748
A person who plays soccer is kicking a ball into the goal,someone play footballer beating goal goal,0.7508613,0.5644236395233556
A soccer player is kicking a ball into the goal,footballer play beating goal goal,0.7320517,0.5600054562091827
A soccer player is kicking a ball out of the goal,footballer play beating goal goal,0.715842,0.5773401610991534
A man is resting on a chair and rubbing his eyes,man vacation seats thrashing sight,0.4172449,0.487687559504258
A man is sitting on a chair and rubbing his eyes,man seats seats thrashing sight,0.5282446,0.47946487916143316
There is no man sitting on a chair and rubbing his eyes,man seats seats thrashing sight,0.29965627,0.49344414472579956
A man with tattoos is lounging on a couch and holding a pencil,man hairstyle tilling bed keeping writ,0.5785176,0.48880440538579767
A tattooed man is on a sofa and is holding a pencil,dye man bed keeping writ,0.63987446,0.512856800305216
A man with tattoos is lounging on a couch and is looking for a pencil,man hairstyle tilling bed looking writ,0.67603505,0.53851900746425
A man with tattoos is holding a couch with a pencil,man hairstyle keeping bed writ,0.6869158,0.5106482926537009
A brown and white dog is running through the tall grass,gray gray dog running long lumber,0.7555826,0.48877596524026656
A brown and white dog is moving through the wild grass,gray gray dog going animal lumber,0.6241044,0.47461584872669643
A brown and white dog is resting in the grass,gray gray dog vacation lumber,0.4968856,0.4705023132264614
A white and tan dog is running through the tall and green grass,gray hue dog running long gray lumber,0.75902915,0.47301193078358966
A white and tan dog is running through a field,gray hue dog running region,0.73145473,0.5122023065884908
A black and tan dog is running through the low and green grass,gray hue dog running decrease gray lumber,0.61017036,0.4895799188386826
A man with paint covered clothes is sitting outside in a busy area writing something,man dye covering apparel seats exterior weary region writing stuff,0.7404629,0.4453579783439636
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man apparel apparel covering dye seats exterior weary region writing stuff,0.7287805,0.4770070780068636
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man apparel apparel covering dye seats exterior weary region writing stuff,0.30242464,0.4802413546677792
A sitting man is busy writing something in an area covered by paint,seats man weary writing stuff region covering dye,0.75659406,0.4946859831159765
A man is sitting near a bike and is writing a note,man seats vicinity bike writing remark,0.8337645,0.49894683957099917
A man is standing near a bike and is writing on a piece paper,man standing vicinity bike writing part paper,0.9480885,0.552265771410682
There is no man writing a note near a bike,man writing remark vicinity bike,0.3476826,0.5080775478306938
A group of scouts are hiking through the grass,grouping investigator travelling lumber,0.40704066,0.48754987865686417
A group of explorers are walking through the grass,grouping investigator going lumber,0.3394984,0.48932869732379913
A group of scouts are camping in the grass,grouping investigator anchorage lumber,0.27043554,0.455638142193065
Some people are walking,folk going,0.68343437,0.45827335119247437
People are walking,folk going,0.7001505,0.5096014022827149
Some people are standing,folk standing,0.9464275,0.447345236937205
Two men are taking a break from a trip on a snowy road,till husbandman getting break travelling cold road,0.7935277,0.49044534022157843
Two men are taking a break from a trip on a road covered by snow,till husbandman getting break travelling road covering cloud,0.78480744,0.4713895047704379
Two men are walking on a snowy road,till husbandman going cold road,0.61480033,0.412994118531545
Two men are breaking into a car during a trip on a snowy road,till husbandman breakage car travelling cold road,0.77209026,0.44805576155583066
Two men are holding bikes and standing on the side of a road covered of snow,till husbandman keeping bike standing side road covering cloud,0.67640305,0.47380223182531506
Two men with bikes are on the side of a snowy road,till husbandman bike side cold road,0.6811395,0.4718389958143234
Two men with cars are on the side of a snowy road,till husbandman automobile side cold road,0.6617518,0.4517145723104477
Two men are holding fishing poles and fishing tackle,till husbandman keeping boxing pillar boxing tackle,0.34313175,0.3564940657880571
Two men are holding fishing poles,till husbandman keeping boxing pillar,0.31428513,0.32195498851629406
Two men are not holding fishing poles,till husbandman keeping boxing pillar,0.23264605,0.34879541397094727
Two men are standing near the water and are holding fishing poles,till husbandman standing vicinity freshwater keeping boxing pillar,0.51596093,0.36692215253909427
Two men are standing near the water and are holding tools used for fishing,till husbandman standing vicinity freshwater keeping equipment utilize boxing,0.54049575,0.3909985446012937
There is no man standing near the water and holding fishing poles,man standing vicinity freshwater keeping boxing pillar,0.40528154,0.44938610900532117
Two men are holding some water standing near fishing poles,till husbandman keeping freshwater standing vicinity boxing pillar,0.5390833,0.336266273801977
The helmeted girl is perching on a bike,cloak girl tilling bike,0.6866373,0.5618711411952972
The girl with a helmet is perching on a bike,girl helm tilling bike,0.7724554,0.5904377102851868
The helmeted girl is riding a bike,cloak girl bike bike,0.8984181,0.5412139296531677
A woman is performing a trick on a ramp with a bicycle,woman performing trickery stairway bike,0.87915087,0.5661600577203851
A woman is jumping with a bicycle,woman glide bike,0.8581347,0.5926127731800079
A woman is performing a trick on a ramp with a car,woman performing trickery stairway car,0.8869188,0.5548082119540164
A blonds girl is surfing,pink girl browse,0.3785651,0.5340883864296807
A blond girl is riding the waves,pink girl bike tide,0.71075284,0.5045340548862111
A blond girl is looking at the waves,pink girl looking tide,0.78761137,0.5630758901437124
A blond girl waves while she is riding,pink girl tide bike,0.7049403,0.5070926398038864
A lady is surfing and riding a wave,dame browse bike tide,0.50390357,0.5053533315658569
A woman is surfing,woman browse,0.35992324,0.5425905783971151
A boy is surfing and riding a wave,boy browse bike tide,0.6381786,0.5219242870807648
Two children and an adult are standing next to a tree limb,till young adult standing following lumber bone,0.5411891,0.4428295606658572
Three people are standing next to a tree limb,quarters folk standing following lumber bone,0.4829128,0.4103220911586986
Two children and an adult are not standing next to a tree limb,till young adult standing following lumber bone,0.22561096,0.4610778282989155
Two children are hanging on a large branch,till young lacing plenty division,0.38165006,0.3549031444958278
Two children are climbing a tree,till young climb lumber,0.61379904,0.34097605401819403
There is no child hanging on a large branch,young lacing plenty division,0.057488173,0.43369805812835693
A man dressed in black is riding a bike,man apparel gray bike bike,0.72425056,0.5237377328532082
A man is performing a trick on a bike,man performing trickery bike,0.93302923,0.5761574464184898
There is no man dressed in black and riding a green bike,man apparel gray bike gray bike,0.56170905,0.5025693078835806
A black man in green is riding a bike,gray man gray bike bike,0.7807677,0.5205869887556348
A man is performing stunts on a green bicycle,man performing stakes gray bike,0.7313695,0.5418386970247541
A man is performing a trick on a green bicycle,man performing trickery gray bike,0.81440556,0.5390748083591461
There is no man performing a trick on a green bicycle,man performing trickery gray bike,0.44992524,0.5407313599305994
A boy is holding a squirt gun,boy keeping squelch gun,0.8706105,0.523128113576344
A child is holding a squirt gun,young keeping squelch gun,0.7850077,0.4680240367140089
There is no child holding a squirt gun,young keeping squelch gun,0.24515112,0.4651708563168844
A laughing child is holding a water gun and getting sprayed with water,humour young keeping freshwater gun getting spreading freshwater,0.6331491,0.45424458384513855
A child with a gun that sprays water is laughing and getting hit by other boys,young gun spore freshwater humour getting hit young,0.71688026,0.48954192720926726
