OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
Four girls are doing backbends and playing indoors,number female afters performing inside,0.6130159,0.4495547451078892
A man who is playing is running with the ball in his hands,man performing running ballgame handgun,0.6933322,0.5500604957342148
A player is running with the ball,player running ballgame,0.90925086,0.5503725734623995
A player is throwing the ball,player throw ballgame,0.86041784,0.526971036195755
Two groups of people are playing football,double group human performing ballgame,0.48210603,0.38886581934415376
Two teams are competing in a football match,double squad competition ballgame correspond,0.45555288,0.3971775940486363
Two teams are competing in a baseball game,double squad competition ballgame ballgame,0.6032211,0.35944603284200033
Football is being played by two competing teams,golf being player double competition squad,0.49059746,0.4029533990791866
Five children are standing in front of a wooden hut,female young standing front woods trough,0.5353545,0.4226669774335973
Five children are standing in front of a hut made of wood,female young standing front trough fabricate woods,0.54385793,0.42348727725801016
Five children are standing in a wooden hut,female young standing woods trough,0.44951057,0.3903347764696394
Five wooden stands are in front of each child's hut,female woods stand front young trough,0.38800347,0.4436989834434108
Five kids are standing close together and one kid has a gun,female young standing closing unite os guy handgun,0.41508436,0.3681843053726923
Five kids are standing close together and one kid has a weapon,female young standing closing unite os guy handgun,0.278101,0.3726308714775812
Five kids are standing close together and none of the kids has a gun,female young standing closing unite void young handgun,0.39494556,0.38694507142771845
An old man is sitting in a field,elder man seat area,0.58188987,0.511869490146637
A man is sitting in a field,man seat area,0.6150519,0.4931680738925934
A man is running in a field,man running area,0.8528658,0.5567352652549744
A person is wearing a hat and is sitting on the grass,man wear coat seat grassland,0.6890006,0.5649306807253096
A person is sitting in a field and is wearing a hat,man seat area wear coat,0.58959115,0.5321376323699951
There is no person wearing a hat and sitting on the grass,man wear coat seat grassland,0.35610932,0.5358120335472955
A person is sitting and wearing a grass hat,man seat wear grassland coat,0.71710736,0.5014074881871541
The current is being ridden by a group of friends in a raft,current being ride group friend sail,0.61253536,0.6217652797698975
A group of friends are riding the current in a raft,group friend ride current sail,0.6736326,0.5962763763964176
A group is not riding the current in a raft,group ride current sail,0.3590285,0.5833636948040554
This group of people is practicing water safety and wearing preservers,group human performing watercraft security wear retainer,0.74595165,0.4419170845122564
Preservers are being worn by a group of people who are practicing water safety,retainer being wear group human performing watercraft security,0.7220174,0.5297228646278381
Nobody is practicing water safety and wearing preservers,man performing watercraft security wear retainer,0.27207562,0.40643339297350717
A deer is jumping over a fence,oxen jumping fence,0.6393413,0.5206038030711088
A deer is jumping over the enclosure,oxen jumping enclosure,0.5861365,0.5219112959775057
A deer isn't jumping over the fence,oxen jumping fence,0.3658049,0.5453269023161668
A wild deer is jumping a fence,brute oxen jumping fence,0.6168559,0.5021985669930776
A deer is jumping a fence,oxen jumping fence,0.68124044,0.525765323638916
There is no deer jumping fences,oxen jumping fence,0.32618368,0.5174279917370189
People are walking outside a building that has many murals on it,human walk inside construction plenty wall,0.49599576,0.5431172126217892
People are walking outside the building that has several murals on it,human walk inside construction plenty wall,0.46834382,0.5362575963923806
People are walking inside a building that has many murals on it,human walk inside construction plenty wall,0.7406646,0.5565833574847171
Several people are in front of a building which is covered by colors,plenty human front construction enclose colorize,0.513145,0.4610759805549275
Several people are in front of a colorful building,plenty human front colorize construction,0.58392924,0.4503034710884094
Nobody is in front of the colorful building,man front colorize construction,0.15845422,0.43852504858603847
A boy is hitting a baseball,boy kick ballgame,0.6061005,0.49761215448379514
A child is hitting a baseball,young kick ballgame,0.56390655,0.456451541185379
A child is missing a baseball,young lack ballgame,0.74222827,0.464645916223526
A family is watching a little boy who is hitting a baseball,family observation bit boy kick ballgame,0.6316272,0.5320083404842176
A family is watching a boy who is hitting a baseball,family observation boy kick ballgame,0.6785449,0.5467876230969149
A family is watching a little boy who is missing a baseball,family observation bit boy lack ballgame,0.7370051,0.5391426211909244
A little boy is watching a family that is hitting a baseball,bit boy observation family kick ballgame,0.6486865,0.5441570376095018
A large group of Asian people is eating at a restaurant,largeness group ocean human eat restaurant,0.7083147,0.44554495480325484
A group of people from Asia is eating at a restaurant,group human ocean eat restaurant,0.7876933,0.5035845264792442
A small group of people is waiting to eat in a restaurant,bit group human await eat restaurant,0.80704296,0.5459743330353185
A group of people in a large Asian restaurant is eating,group human largeness ocean restaurant eat,0.7347176,0.4551103115081787
Various people are eating at red tables in a crowded restaurant with purple lights,miscellanea human eat pink board crowd restaurant pink glow,0.61223894,0.4636406660079956
Various customers are eating in a crowded restaurant with purple lights,miscellanea customer eat crowd restaurant pink glow,0.69082403,0.47046132385730743
Few people are eating at red tables in a restaurant without lights,human eat pink board restaurant lack glow,0.64052844,0.5055042097443029
A purple crowd of people is eating on various red lit restaurant tables,pink crowd human eat miscellanea pink glow restaurant board,0.63458407,0.45730553567409515
A motorcycle rider is standing up on the seat of a white motorcycle,bike rider standing seat grey bike,0.588506,0.5448359596101862
A motorcycle is riding standing up on the seat of the vehicle,bike ride standing seat truck,0.6097648,0.5709141878520742
No motorcycle rider is standing up on the seat of a motorcycle,bike rider standing seat bike,0.53727853,0.5456298940321979
Someone is on a black and white motorcycle and is standing on the seat,man blacken grey bike standing seat,0.74273705,0.5369560832069034
A rider is on a black and white bike and is standing on the seat,rider blacken grey bike standing seat,0.8367609,0.5644553574648771
Nobody is on a motorcycle and is standing on the seat,man bike standing seat,0.41824952,0.5275450309117635
A motorcyclist is riding a motorbike dangerously along a roadway,bike ride bike endanger accompany road,0.80901873,0.5694696252996271
A motorcyclist is riding a motorbike along a roadway,bike ride bike accompany road,0.8227081,0.5900332464112176
There is no motorcyclist riding a motorbike along a roadway,bike ride bike accompany road,0.4037358,0.5636813483740154
A man with a helmet painted red is riding a blue motorcycle down the road,man helm dye pink ride grey bike road,0.7280798,0.5380225077919338
A motorcyclist with a red helmet is riding a blue motorcycle down the road,bike pink helm ride grey bike road,0.6851653,0.5616579755492832
A motorcyclist without a helmet is waiting on a blue motorcycle near the road,bike lack helm await grey bike proximity road,0.74964195,0.5205805897712708
A dog is catching a stick in the air and another is watching,dog seizing whip wind addition observation,0.6752083,0.4905230224132538
A dog is leaping high in the air and another is watching,dog jumping upper wind addition observation,0.7745918,0.5332404845639279
There is no dog leaping in the air,dog jumping wind,0.33013198,0.5611002693573633
Two dogs are playing by a tree,double dog performing shrub,0.62630355,0.47553578290072357
Two dogs are playing by a plant,double dog performing cultivation,0.7106976,0.44489362835884094
Two dogs are sleeping by a tree,double dog waken shrub,0.3402756,0.4304453631242116
A girl in white is dancing,female grey dance,0.7675172,0.4847831063800388
A girl is wearing white clothes and is dancing,female wear grey attire dance,0.73816025,0.4911520651408604
There is no girl in white dancing,female grey dance,0.37092906,0.4708439469337463
The dancer is dancing in front of the sound equipment,dance dance front hearing apparatus,0.85322964,0.5673864086469015
The blond girl is dancing in front of the sound equipment,brown female dance front hearing apparatus,0.77401555,0.5421738379141864
The blond girl is dancing behind the sound equipment,brown female dance afters hearing apparatus,0.77542305,0.4784819185733795
The equipment in front of the blond dancing girl is sound,apparatus front brown dance female hearing,0.7395625,0.5594180121141321
The children of a family are patiently playing and waiting,young family forbear performing await,0.7432057,0.46480380861382736
The children of a family are playing and waiting,young family performing await,0.84103763,0.4984648696013859
There are no children playing and waiting,young performing await,0.22368611,0.43170767480676825
Three Asian kids are dancing and a serious man is looking,triteness ocean young dance brute man looking,0.61725235,0.4101671397686005
Three Asian kids are dancing and a man is looking,triteness ocean young dance man looking,0.67610466,0.4203106164932251
Three Asian kids are dancing and there is no man looking,triteness ocean young dance man looking,0.45432556,0.43105132015127884
An Asian man is dancing and three kids are looking,ocean man dance triteness young looking,0.7083957,0.4183400538232591
A woman is wearing an Egyptian hat on her head,female wear epitome coat headache,0.51704466,0.4989714249968529
A woman is wearing an Egyptian headdress,female wear epitome neckwear,0.6277418,0.4484087952545711
A woman is wearing an Indian headdress,female wear interior neckwear,0.59661055,0.43730755952688366
An Egyptian is wearing a woman's headdress,epitome wear female neckwear,0.6378528,0.518642008304596
The woman is wearing glasses and a black headdress,female wear glass blacken neckwear,0.88442206,0.4806762968792635
The woman with a black hat is wearing sunglasses,female blacken coat wear glass,0.84196883,0.4867401878039042
The woman is not wearing glasses or a headdress,female wear glass neckwear,0.4711436,0.4747595469156901
The black woman is wearing glasses over the headdress,blacken female wear glass neckwear,0.85943055,0.49838048570296345
A hiker is on top of the mountain and is doing a joyful dance,traveller upper mountain pleasure dance,0.65916395,0.6145717420361259
A hiker is on top of the mountain and is dancing,traveller upper mountain dance,0.73735845,0.5914396608577055
There is no hiker dancing on top of the mountain,traveller dance upper mountain,0.43973637,0.5630478300154209
A man is on a rock high above some trees and is standing in an uncomfortable position,man rubble upper woods standing discomfort position,0.7517336,0.5283025288581848
A man is on a rock high above some trees and is standing in a strange position,man rubble upper woods standing stranger position,0.63313913,0.5241445899009705
There is no man on a rock high above some trees standing in a strange position,man rubble upper woods standing stranger position,0.689204,0.5241796399156252
A cowgirl is riding a brown horse and is cornering a barrel,cager ride brown racehorse edging bowl,0.56404227,0.5289218995882117
A cowgirl is riding a horse and corners a barrel,cager ride racehorse edge bowl,0.5131511,0.503767857948939
A cowboy is riding a horse and cornering a barrel,bovine ride racehorse edging bowl,0.6534306,0.5135819746388329
A cowgirl is riding a barrel near a horse in the corner,cager ride bowl proximity racehorse edge,0.40715635,0.5183702678907485
The brown horse is very near a red barrel at the rodeo,brown racehorse proximity pink bowl racehorse,0.3731112,0.4758983045816422
The brown horse is near a red barrel at the rodeo,brown racehorse proximity pink bowl racehorse,0.36246115,0.46173162836777537
The brown horse is far from a red barrel at the rodeo,brown racehorse deary pink bowl racehorse,0.2810815,0.45189578192574636
A boy is standing in the cold water,boy standing cold watercraft,0.9078281,0.5487133677189167
A boy is standing in the water,boy standing watercraft,0.89250255,0.5323773134838451
A boy is standing outside the water,boy standing inside watercraft,0.62387097,0.4795985668897629
The kid is swimming through the blue ocean,guy swimming grey ocean,0.80596817,0.5411373376846313
The boy is wading through the blue ocean,boy swimming grey ocean,0.8824693,0.5787632923859817
The boy is sitting near the blue ocean,boy seat proximity grey ocean,0.75773835,0.5012541734255277
A skilled man is playing a guitar on stage,savvy man performing singing stage,0.6799229,0.5322276226111821
A man is playing a guitar on stage,man performing singing stage,0.6770345,0.528699258963267
There is no man playing a guitar on stage,man performing singing stage,0.29230183,0.5032066060946538
A person has blonde and flyaway hair and is playing a guitar,man brown flying hair performing singing,0.47562632,0.5436458838613409
A guitarist has blonde and flyaway hair,vocalist brown flying hair,0.6692176,0.5041506932331965
A bald person is playing a guitar,slab man performing singing,0.400559,0.4841754707423123
Several children are sitting down and have their knees raised,plenty young seat thigh elevate,0.50638264,0.476469361782074
Several children are lying down and are raising their knees,plenty young falsehood elevate thigh,0.32012123,0.4447097145020962
Several children are standing up,plenty young standing,0.72025025,0.4478788301348686
Two young girls are sitting on the ground,double young female seat landmass,0.55852723,0.3992518527167184
Two girls are sitting on the ground,double female seat landmass,0.5748758,0.3732282916704814
Two girls are lying on the ground,double female falsehood landmass,0.40347892,0.3414473579480098
A nude lady is walking in front of many people in body paint,nudity dame walk front plenty human organism dye,0.5099866,0.49986388466574927
A nude lady is walking in front of a crowd in body paint,nudity dame walk front crowd organism dye,0.5917619,0.5294560931977772
There is no lady walking in body paint in front of a crowd ,dame walk organism dye front crowd,0.3259077,0.5636870672828272
A nude crowd in body paint is walking in front of a lady ,nudity crowd organism dye walk front dame,0.6104513,0.5275120791934785
"A young, topless woman is covered in paint",young upper female enclose dye,0.5566572,0.5204108287306393
A topless girl is covered in paint,upper female enclose dye,0.5274774,0.46801384006227764
"An old, topless woman is covered in paint",elder upper female enclose dye,0.5280032,0.5007226081455455
A group of people is near the ocean,group human proximity ocean,0.81154776,0.5514594912528992
A crowd of people is near the water,crowd human proximity watercraft,0.8721398,0.49268017823879534
A crowd of people is far from the water,crowd human deary watercraft,0.42869985,0.4664899905522664
A group of children in uniforms is standing at a gate and one is kissing the mother,group young hosiery standing entryway os rubbing grandparent,0.5048756,0.4257370624691248
A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,group young wear attire await entryway os rubbing grandparent,0.5325246,0.44831241260875354
A group of children in uniforms is standing at a gate and there is no one kissing the mother,group young hosiery standing entryway os rubbing grandparent,0.37557,0.44730060416109424
A group of mothers in uniforms is standing near the children and one is kissing the gate,group grandparent hosiery standing proximity young os rubbing entryway,0.4157691,0.41853091391650116
A man is in a parking lot and is playing tennis against a large wall,man lodging plenty performing sportfishing largeness wall,0.41565457,0.40101959384404695
A lone man is in a parking lot and is playing tennis against a large wall,solo man lodging plenty performing sportfishing largeness wall,0.46175152,0.4069028134856905
A man is in a parking lot and is playing tennis against a friend,man lodging plenty performing sportfishing friend,0.37243092,0.4278973781544229
A man is pointing at a silver sedan,man direction gild hereafter,0.26498538,0.41131895780563354
A man is pointing at a car,man direction car,0.8475395,0.5548878192901612
There is no man pointing at a car,man direction car,0.33628246,0.5218682614239779
A group of people is on a beach,group human shore,0.61884165,0.5444233471697028
A group of people is near the sea,group human proximity ocean,0.81046414,0.5310093065102895
A group of people is on a mountain,group human mountain,0.81135917,0.5945866866545244
"A man, a woman and two girls are walking on the beach",man female double female walk shore,0.7331252,0.48349601657767044
Four people are walking on the beach,number human walk shore,0.6731509,0.43791852214119653
"A man, a woman and two girls are sitting on the beach",man female double female seat shore,0.4681921,0.4458395274061906
A schoolgirl with a black bag is on a crowded train,schoolbook blacken baggage crowd train,0.7231903,0.5218355687041032
A girl with a black bag is on a crowded train,female blacken baggage crowd train,0.9302953,0.5216338879921857
There is no girl with a black bag on a crowded train,female blacken baggage crowd train,0.5874964,0.5266173283259074
A cramped black train is on the bag of a girl,tense blacken train baggage female,0.835372,0.5780106563317148
An Asian woman in a crowd is carrying a black bag,ocean female crowd baggage blacken baggage,0.70621526,0.4551647835307651
An Asian woman in in the midst of many people is carrying a black bag,ocean female middle plenty human baggage blacken baggage,0.6475434,0.47993053247531253
An Asian woman in a crowd is not carrying a black bag,ocean female crowd baggage blacken baggage,0.38365275,0.47059864746896846
A dog is chasing another and is holding a stick in its mouth,dog sled addition keeping whip tongue,0.6458895,0.5152703743231924
A dog is chasing another and is holding a piece of wood in its mouth,dog sled addition keeping part woods tongue,0.57647353,0.5309679372744127
There is no dog chasing another or holding a stick in its mouth,dog sled addition keeping whip tongue,0.28811786,0.4941203562836898
A dog is chasing a stick and holding another dog in its mouth,dog sled whip keeping addition dog tongue,0.7377008,0.5028033137321473
Two dogs are running and carrying a toy in their mouths,double dog running baggage ballgame tongue,0.6876974,0.48894503869508443
Two dogs are running and carrying an object in their mouths,double dog running baggage thing tongue,0.7515079,0.52834552526474
There is no dog running and carrying an object in its mouth,dog running baggage thing tongue,0.19102803,0.561092899126165
A dirty soccer ball is rolling into a goal net,dirtying ballgame ballgame loop goal clear,0.6354802,0.41711232536717463
A soccer ball is rolling into a goal net,ballgame ballgame loop goal clear,0.56996036,0.4384889230132103
A soccer ball is not rolling into a goal net,ballgame ballgame loop goal clear,0.31979507,0.4367208480834961
A person who plays soccer is kicking a ball into the goal,man performing ballgame kick ballgame goal,0.6785668,0.4884159922599792
A soccer player is kicking a ball into the goal,ballgame player kick ballgame goal,0.68013084,0.49208677516264077
A soccer player is kicking a ball out of the goal,ballgame player kick ballgame goal,0.69456637,0.508553597662184
A man is resting on a chair and rubbing his eyes,man rest seat rubbing vista,0.7153519,0.5185783637894524
A man is sitting on a chair and rubbing his eyes,man seat seat rubbing vista,0.679817,0.4858787887626224
There is no man sitting on a chair and rubbing his eyes,man seat seat rubbing vista,0.26419938,0.5067374016109266
A man with tattoos is lounging on a couch and holding a pencil,man incision lodging seat keeping stylus,0.58843917,0.46780452674085443
A tattooed man is on a sofa and is holding a pencil,dye man seat keeping stylus,0.6353488,0.5455644759866927
A man with tattoos is lounging on a couch and is looking for a pencil,man incision lodging seat looking stylus,0.59080136,0.5218046108881632
A man with tattoos is holding a couch with a pencil,man incision keeping seat stylus,0.6146313,0.5006392492967493
A brown and white dog is running through the tall grass,brown grey dog running elevation grassland,0.8511145,0.5071555707189772
A brown and white dog is moving through the wild grass,brown grey dog wandering brute grassland,0.77937603,0.5148885382546319
A brown and white dog is resting in the grass,brown grey dog rest grassland,0.8491334,0.5279408618807793
A white and tan dog is running through the tall and green grass,grey brown dog running elevation grey grassland,0.76817924,0.47689491510391235
A white and tan dog is running through a field,grey brown dog running area,0.69144154,0.5226008335749308
A black and tan dog is running through the low and green grass,blacken brown dog running slab grey grassland,0.8629173,0.4922263730656017
A man with paint covered clothes is sitting outside in a busy area writing something,man dye enclose attire seat inside busy area letter thing,0.67830074,0.44308424216729625
A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,man wear attire enclose dye seat inside busy area letter thing,0.69784224,0.49720197012930206
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,man wear attire enclose dye seat inside busy area letter thing,0.19565837,0.4877929529722999
A sitting man is busy writing something in an area covered by paint,seat man busy letter thing area enclose dye,0.7085329,0.46805070275845734
A man is sitting near a bike and is writing a note,man seat proximity bike letter notice,0.6963574,0.5164396166801453
A man is standing near a bike and is writing on a piece paper,man standing proximity bike letter part paper,0.8432751,0.5510158964565822
There is no man writing a note near a bike,man letter notice proximity bike,0.25996426,0.5385359366734822
A group of scouts are hiking through the grass,group soldier paseo grassland,0.65725607,0.510031545162201
A group of explorers are walking through the grass,group discover walk grassland,0.80897534,0.5486544013023377
A group of scouts are camping in the grass,group soldier lodging grassland,0.71723527,0.524549201130867
Some people are walking,human walk,0.84415215,0.46580131848653156
People are walking,human walk,0.8741672,0.493093204498291
Some people are standing,human standing,0.89358044,0.4378641148408254
Two men are taking a break from a trip on a snowy road,double male takings break travel cold road,0.79466176,0.5356505919586528
Two men are taking a break from a trip on a road covered by snow,double male takings break travel road enclose rain,0.7263249,0.47157061329254735
Two men are walking on a snowy road,double male walk cold road,0.8044741,0.5119158625602722
Two men are breaking into a car during a trip on a snowy road,double male breaking car travel cold road,0.86425674,0.5362572724168951
Two men are holding bikes and standing on the side of a road covered of snow,double male keeping bike standing edge road enclose rain,0.7859744,0.4769872846426787
Two men with bikes are on the side of a snowy road,double male bike edge cold road,0.83870935,0.5333624262558786
Two men with cars are on the side of a snowy road,double male truck edge cold road,0.74353206,0.5109505967090004
Two men are holding fishing poles and fishing tackle,double male keeping sportfishing pillar sportfishing tackle,0.7377733,0.35094679253441946
Two men are holding fishing poles,double male keeping sportfishing pillar,0.7168146,0.35394090839794706
Two men are not holding fishing poles,double male keeping sportfishing pillar,0.30142686,0.3745159904162089
Two men are standing near the water and are holding fishing poles,double male standing proximity watercraft keeping sportfishing pillar,0.776636,0.4039170891046524
Two men are standing near the water and are holding tools used for fishing,double male standing proximity watercraft keeping apparatus use sportfishing,0.7338473,0.42722619955356306
There is no man standing near the water and holding fishing poles,man standing proximity watercraft keeping sportfishing pillar,0.39777076,0.43455375536628393
Two men are holding some water standing near fishing poles,double male keeping watercraft standing proximity sportfishing pillar,0.8302536,0.3628728227181868
The helmeted girl is perching on a bike,helm female upending bike,0.81577003,0.5391857703526814
The girl with a helmet is perching on a bike,female helm upending bike,0.8048184,0.5402957610785961
The helmeted girl is riding a bike,helm female ride bike,0.9440887,0.5485502779483795
A woman is performing a trick on a ramp with a bicycle,female performing entice stairway bicycle,0.83544135,0.5356985675661188
A woman is jumping with a bicycle,female jumping bicycle,0.9713806,0.6029288291931152
A woman is performing a trick on a ramp with a car,female performing entice stairway car,0.8094593,0.5164239845777813
A blonds girl is surfing,brown female sailing,0.6600031,0.5165677401754591
A blond girl is riding the waves,brown female ride tide,0.7923681,0.5155137343840166
A blond girl is looking at the waves,brown female looking tide,0.7264968,0.5428585410118103
A blond girl waves while she is riding,brown female tide ride,0.6753774,0.5239240278800329
A lady is surfing and riding a wave,dame sailing ride tide,0.7996472,0.5323324352502823
A woman is surfing,female sailing,0.7631127,0.5249543488025665
A boy is surfing and riding a wave,boy sailing ride tide,0.88199115,0.556464339296023
Two children and an adult are standing next to a tree limb,double young adult standing following shrub thigh,0.68631935,0.49366630911827086
Three people are standing next to a tree limb,triteness human standing following shrub thigh,0.6609193,0.41664249036047196
Two children and an adult are not standing next to a tree limb,double young adult standing following shrub thigh,0.31296673,0.513446223168146
Two children are hanging on a large branch,double young edging largeness department,0.42703846,0.3451541543006897
Two children are climbing a tree,double young ascent shrub,0.6027577,0.3767103065143932
There is no child hanging on a large branch,young edging largeness department,0.07483848,0.38815805514653523
A man dressed in black is riding a bike,man attire blacken ride bike,0.9622922,0.5250898162523906
A man is performing a trick on a bike,man performing entice bike,0.8738249,0.5579518292631421
There is no man dressed in black and riding a green bike,man attire blacken ride grey bike,0.53621656,0.522407453311117
A black man in green is riding a bike,blacken man grey ride bike,0.8965988,0.5254205425580343
A man is performing stunts on a green bicycle,man performing steps grey bicycle,0.6775564,0.5501642269747598
A man is performing a trick on a green bicycle,man performing entice grey bicycle,0.7178329,0.5382715165615082
There is no man performing a trick on a green bicycle,man performing entice grey bicycle,0.34828717,0.5389507518095129
A boy is holding a squirt gun,boy keeping stifle handgun,0.7937829,0.5127716447625842
A child is holding a squirt gun,young keeping stifle handgun,0.6900179,0.4563902531351362
There is no child holding a squirt gun,young keeping stifle handgun,0.35544062,0.45577890078226724
A laughing child is holding a water gun and getting sprayed with water,grimace young keeping watercraft handgun getting shot watercraft,0.5286942,0.42368650207152736
A child with a gun that sprays water is laughing and getting hit by other boys,young handgun douse watercraft grimace getting kick guy,0.7414131,0.4531693396897152
There is no child holding a water gun or getting sprayed with water,young keeping watercraft handgun getting shot watercraft,0.26088542,0.4222947532931964
